"","game_id","date","type","team","opp","conf","opp_conf","location","result","score","team_rtg","opp_rtg","bub_rtg","bub_win_prob","wab","game_score","game_type","wab_if_win","wab_if_loss","expected_wab","opp_net_rank","quad"
"8299","CharlotteWichita St.2-4",2026-02-04,"conf","Charlotte","Wichita St.","Amer","Amer","A",NA,NA,0.41391994293507,0.738658907308828,0.789142831518436,0.569731685971969,NA,NA,"future",0.430268314028031,-0.569731685971969,0,96,"Q2"
"8300","OklahomaKentucky2-4",2026-02-04,"conf","Oklahoma","Kentucky","SEC","SEC","A",NA,NA,0.674171017091643,0.895262310823751,0.789142831518436,0.304514516778264,NA,NA,"future",0.695485483221736,-0.304514516778264,0,29,"Q1"
"8301","North TexasRice2-4",2026-02-04,"conf","North Texas","Rice","Amer","Amer","A",NA,NA,0.415067688822185,0.453632381772171,0.789142831518436,0.818433662006549,NA,NA,"future",0.181566337993451,-0.818433662006549,0,252,"Q4"
"8302","Arizona St.Utah2-4",2026-02-04,"conf","Arizona St.","Utah","B12","B12","A",NA,NA,0.629279925912523,0.735635498099543,0.789142831518436,0.5735525575313,NA,NA,"future",0.4264474424687,-0.5735525575313,0,116,"Q2"
"8303","Michigan St.Minnesota2-4",2026-02-04,"conf","Michigan St.","Minnesota","B10","B10","A",NA,NA,0.932713240462452,0.839700789697098,0.789142831518436,0.416723810046582,NA,NA,"future",0.583276189953418,-0.416723810046582,0,82,"Q2"
"8304","Washington St.Oregon St.2-4",2026-02-04,"conf","Washington St.","Oregon St.","WCC","WCC","A",NA,NA,0.482627910874656,0.485211543565743,0.789142831518436,0.798820294128825,NA,NA,"future",0.201179705871175,-0.798820294128825,0,213,"Q3"
"8305","LibertyDelaware2-4",2026-02-04,"conf","Liberty","Delaware","CUSA","CUSA","A",NA,NA,0.620158184107373,0.291131444208526,0.789142831518436,0.901113777516627,NA,NA,"future",0.0988862224833725,-0.901113777516627,0,299,"Q4"
"8306","South DakotaUMKC2-4",2026-02-04,"conf","South Dakota","UMKC","Sum","Sum","A",NA,NA,0.215221965594222,0.148577890580076,0.789142831518436,0.955449776980573,NA,NA,"future",0.0445502230194269,-0.955449776980573,0,346,"Q4"
"8307","ColoradoBaylor2-4",2026-02-04,"conf","Colorado","Baylor","B12","B12","A",NA,NA,0.640386286165954,0.844514563217514,0.789142831518436,0.407950705378263,NA,NA,"future",0.592049294621737,-0.407950705378263,0,54,"Q1"
"8308","UCFHouston2-4",2026-02-04,"conf","UCF","Houston","B12","B12","A",NA,NA,0.772890939165385,0.978521648703588,0.789142831518436,0.0759121042659328,NA,NA,"future",0.924087895734067,-0.0759121042659328,0,10,"Q1"
"8309","Charleston SouthernHigh Point2-4",2026-02-04,"conf","Charleston Southern","High Point","BSth","BSth","A",NA,NA,0.292665902024428,0.751058242346837,0.789142831518436,0.553667989680012,NA,NA,"future",0.446332010319988,-0.553667989680012,0,85,"Q2"
"8310","WinthropRadford2-4",2026-02-04,"conf","Winthrop","Radford","BSth","BSth","A",NA,NA,0.428766545757477,0.374498645217728,0.789142831518436,0.862086824483332,NA,NA,"future",0.137913175516668,-0.862086824483332,0,262,"Q4"
"8311","Utah St.New Mexico2-4",2026-02-04,"conf","Utah St.","New Mexico","MWC","MWC","A",NA,NA,0.843267394024385,0.889082237935569,0.789142831518436,0.318291539056373,NA,NA,"future",0.681708460943627,-0.318291539056373,0,42,"Q1"
"8312","LehighLoyola MD2-4",2026-02-04,"conf","Lehigh","Loyola MD","Pat","Pat","A",NA,NA,0.156525551853959,0.163650390819835,0.789142831518436,0.950314539772686,NA,NA,"future",0.0496854602273137,-0.950314539772686,0,340,"Q4"
"8313","IowaWashington2-4",2026-02-04,"conf","Iowa","Washington","B10","B10","A",NA,NA,0.910977964516118,0.851471835037081,0.789142831518436,0.394980220004465,NA,NA,"future",0.605019779995535,-0.394980220004465,0,62,"Q1"
"8314","LongwoodGardner Webb2-4",2026-02-04,"conf","Longwood","Gardner Webb","BSth","BSth","A",NA,NA,0.206263054383047,0.0631314537605101,0.789142831518436,0.982313175948324,NA,NA,"future",0.0176868240516762,-0.982313175948324,0,363,"Q4"
"8315","FIUMiddle Tennessee2-4",2026-02-04,"conf","FIU","Middle Tennessee","CUSA","CUSA","A",NA,NA,0.407906754458921,0.70849979450937,0.789142831518436,0.606269346137122,NA,NA,"future",0.393730653862878,-0.606269346137122,0,132,"Q2"
"8316","Louisiana MonroeOld Dominion2-4",2026-02-04,"conf","Louisiana Monroe","Old Dominion","SB","SB","A",NA,NA,0.0597894950093278,0.41592760236525,0.789142831518436,0.840141339593128,NA,NA,"future",0.159858660406872,-0.840141339593128,0,247,"Q4"
"8317","San DiegoSaint Mary's2-4",2026-02-04,"conf","San Diego","Saint Mary's","WCC","WCC","A",NA,NA,0.387008341635984,0.907777549342231,0.789142831518436,0.275473000987395,NA,NA,"future",0.724526999012605,-0.275473000987395,0,28,"Q1"
"8318","PepperdineSeattle2-4",2026-02-04,"conf","Pepperdine","Seattle","WCC","WCC","A",NA,NA,0.216824457422205,0.744692491785556,0.789142831518436,0.561995268527384,NA,NA,"future",0.438004731472616,-0.561995268527384,0,113,"Q2"
"8319","LouisianaJames Madison2-4",2026-02-04,"conf","Louisiana","James Madison","SB","SB","A",NA,NA,0.138578980201124,0.38774453115384,0.789142831518436,0.855272725032278,NA,NA,"future",0.144727274967722,-0.855272725032278,0,245,"Q4"
"8320","TroyGeorgia St.2-4",2026-02-04,"conf","Troy","Georgia St.","SB","SB","A",NA,NA,0.577902717496971,0.33906465981623,0.789142831518436,0.879449940171038,NA,NA,"future",0.120550059828962,-0.879449940171038,0,260,"Q4"
"8321","ClemsonStanford2-4",2026-02-04,"conf","Clemson","Stanford","ACC","ACC","A",NA,NA,0.888206427259741,0.826655270513687,0.789142831518436,0.439709986832056,NA,NA,"future",0.560290013167944,-0.439709986832056,0,68,"Q1"
"8322","FurmanEast Tennessee St.2-4",2026-02-04,"conf","Furman","East Tennessee St.","SC","SC","A",NA,NA,0.406643500793286,0.630192919645938,0.789142831518436,0.687127010095926,NA,NA,"future",0.312872989904074,-0.687127010095926,0,120,"Q2"
"8323","OaklandCleveland St.2-4",2026-02-04,"conf","Oakland","Cleveland St.","Horz","Horz","A",NA,NA,0.481240020934381,0.282061591867921,0.789142831518436,0.904997130814432,NA,NA,"future",0.0950028691855678,-0.904997130814432,0,322,"Q4"
"8324","South AlabamaAppalachian St.2-4",2026-02-04,"conf","South Alabama","Appalachian St.","SB","SB","A",NA,NA,0.307577362624064,0.4879230021634,0.789142831518436,0.79707037723948,NA,NA,"future",0.20292962276052,-0.79707037723948,0,210,"Q3"
"8325","UTEPSam Houston St.2-4",2026-02-04,"conf","UTEP","Sam Houston St.","CUSA","CUSA","A",NA,NA,0.215235901316508,0.708980829718666,0.789142831518436,0.605712953174796,NA,NA,"future",0.394287046825204,-0.605712953174796,0,105,"Q2"
"8326","BucknellAmerican2-4",2026-02-04,"conf","Bucknell","American","Pat","Pat","A",NA,NA,0.127204074851329,0.509072081562896,0.789142831518436,0.783040555647226,NA,NA,"future",0.216959444352774,-0.783040555647226,0,229,"Q3"
"8327","ArmyColgate2-4",2026-02-04,"conf","Army","Colgate","Pat","Pat","A",NA,NA,0.12228130638078,0.51823740887513,0.789142831518436,0.776742719229174,NA,NA,"future",0.223257280770826,-0.776742719229174,0,197,"Q3"
"8328","St. ThomasSouth Dakota St.2-4",2026-02-04,"conf","St. Thomas","South Dakota St.","Sum","Sum","A",NA,NA,0.562411342365477,0.534570521439617,0.789142831518436,0.7651748694973,NA,NA,"future",0.2348251305027,-0.7651748694973,0,182,"Q3"
"8329","ButlerProvidence2-4",2026-02-04,"conf","Butler","Providence","BE","BE","A",NA,NA,0.760406876711152,0.80515732800843,0.789142831518436,0.475250513358957,NA,NA,"future",0.524749486641043,-0.475250513358957,0,89,"Q2"
"8330","New Mexico St.Louisiana Tech2-4",2026-02-04,"conf","New Mexico St.","Louisiana Tech","CUSA","CUSA","A",NA,NA,0.512751945291361,0.341646302981791,0.789142831518436,0.878225527273303,NA,NA,"future",0.121774472726697,-0.878225527273303,0,253,"Q4"
"8331","WoffordVMI2-4",2026-02-04,"conf","Wofford","VMI","SC","SC","A",NA,NA,0.281635585986401,0.145890126126857,0.789142831518436,0.956352160179614,NA,NA,"future",0.043647839820386,-0.956352160179614,0,352,"Q4"
"8332","Detroit MercyMilwaukee2-4",2026-02-04,"conf","Detroit Mercy","Milwaukee","Horz","Horz","A",NA,NA,0.267782602229974,0.386383173060306,0.789142831518436,0.855981558523647,NA,NA,"future",0.144018441476353,-0.855981558523647,0,233,"Q3"
"8333","UTSASouth Florida2-4",2026-02-04,"conf","UTSA","South Florida","Amer","Amer","A",NA,NA,0.0647801600036278,0.826057429123299,0.789142831518436,0.440736696731415,NA,NA,"future",0.559263303268585,-0.440736696731415,0,67,"Q1"
"8334","Texas St.Georgia Southern2-4",2026-02-04,"conf","Texas St.","Georgia Southern","SB","SB","A",NA,NA,0.244768617365821,0.402786321012279,0.789142831518436,0.847307182475712,NA,NA,"future",0.152692817524288,-0.847307182475712,0,243,"Q4"
"8335","CreightonGeorgetown2-4",2026-02-04,"conf","Creighton","Georgetown","BE","BE","A",NA,NA,0.754708383954389,0.737452815919601,0.789142831518436,0.571260315812993,NA,NA,"future",0.428739684187007,-0.571260315812993,0,117,"Q2"
"8336","Seton HallVillanova2-4",2026-02-04,"conf","Seton Hall","Villanova","BE","BE","A",NA,NA,0.783156729696803,0.914016246642672,0.789142831518436,0.260393637180349,NA,NA,"future",0.73960636281965,-0.260393637180349,0,33,"Q1"
"8337","Western CarolinaUNC Greensboro2-4",2026-02-04,"conf","Western Carolina","UNC Greensboro","SC","SC","A",NA,NA,0.190478647332497,0.26739222847988,0.789142831518436,0.911142084604437,NA,NA,"future",0.0888579153955629,-0.911142084604437,0,308,"Q4"
"8338","NorthwesternIllinois2-4",2026-02-04,"conf","Northwestern","Illinois","B10","B10","A",NA,NA,0.746260877711572,0.969884240330622,0.789142831518436,0.104110731970469,NA,NA,"future",0.895889268029531,-0.104110731970469,0,9,"Q1"
"8339","North AlabamaCentral Arkansas2-4",2026-02-04,"conf","North Alabama","Central Arkansas","ASun","ASun","A",NA,NA,0.0899478545575541,0.577695700499091,0.789142831518436,0.732323900620404,NA,NA,"future",0.267676099379596,-0.732323900620404,0,206,"Q3"
"8340","George WashingtonSaint Joseph's2-4",2026-02-04,"conf","George Washington","Saint Joseph's","A10","A10","A",NA,NA,0.681951215241396,0.603918832467466,0.789142831518436,0.710527162230888,NA,NA,"future",0.289472837769112,-0.710527162230888,0,193,"Q3"
"8341","Notre DameLouisville2-4",2026-02-04,"conf","Notre Dame","Louisville","ACC","ACC","A",NA,NA,0.64356664782901,0.960941322287403,0.789142831518436,0.132035278682349,NA,NA,"future",0.867964721317651,-0.132035278682349,0,15,"Q1"
"8342","Georgia TechCalifornia2-4",2026-02-04,"conf","Georgia Tech","California","ACC","ACC","A",NA,NA,0.494270413796868,0.829287248229245,0.789142831518436,0.435162658542679,NA,NA,"future",0.564837341457321,-0.435162658542679,0,60,"Q1"
"8343","GonzagaPortland2-4",2026-02-04,"conf","Gonzaga","Portland","WCC","WCC","A",NA,NA,0.93688362842068,0.553205513167155,0.789142831518436,0.75140795069377,NA,NA,"future",0.24859204930623,-0.75140795069377,0,215,"Q3"
"8344","DuquesneGeorge Mason2-4",2026-02-04,"conf","Duquesne","George Mason","A10","A10","A",NA,NA,0.513423779003838,0.757484301208247,0.789142831518436,0.545084710065774,NA,NA,"future",0.454915289934226,-0.545084710065774,0,63,"Q1"
"8345","USC UpstateUNC Asheville2-4",2026-02-04,"conf","USC Upstate","UNC Asheville","BSth","BSth","A",NA,NA,0.160010660490726,0.418435816244266,0.789142831518436,0.838751007984736,NA,NA,"future",0.161248992015264,-0.838751007984736,0,234,"Q3"
"8346","NavyLafayette2-4",2026-02-04,"conf","Navy","Lafayette","Pat","Pat","A",NA,NA,0.316928259037531,0.248611826969841,0.789142831518436,0.918773344504156,NA,NA,"future",0.0812266554958444,-0.918773344504156,0,327,"Q4"
"8347","Southern MissMarshall2-4",2026-02-04,"conf","Southern Miss","Marshall","SB","SB","A",NA,NA,0.288041653183322,0.567863315216439,0.789142831518436,0.740126769778475,NA,NA,"future",0.259873230221525,-0.740126769778475,0,138,"Q3"
"8348","TulsaFlorida Atlantic2-4",2026-02-04,"conf","Tulsa","Florida Atlantic","Amer","Amer","A",NA,NA,0.752833840956764,0.791591945658723,0.789142831518436,0.496304635801119,NA,NA,"future",0.503695364198881,-0.496304635801119,0,91,"Q2"
"8349","Green BayNorthern Kentucky2-4",2026-02-04,"conf","Green Bay","Northern Kentucky","Horz","Horz","A",NA,NA,0.347501300824496,0.566834119899143,0.789142831518436,0.740932407667942,NA,NA,"future",0.259067592332058,-0.740932407667942,0,178,"Q3"
"8350","Santa ClaraPacific2-4",2026-02-04,"conf","Santa Clara","Pacific","WCC","WCC","A",NA,NA,0.831886142666333,0.674759870092487,0.789142831518436,0.643359007190457,NA,NA,"future",0.356640992809543,-0.643359007190457,0,110,"Q2"
"8351","Maryland Eastern ShoreSouth Carolina St.2-4",2026-02-04,"conf","Maryland Eastern Shore","South Carolina St.","MEAC","MEAC","A",NA,NA,0.11522021463474,0.0921212875336783,0.789142831518436,0.973603458519341,NA,NA,"future",0.0263965414806593,-0.973603458519341,0,360,"Q4"
"8352","BYUOklahoma St.2-4",2026-02-04,"conf","BYU","Oklahoma St.","B12","B12","A",NA,NA,0.896883003206827,0.818691395301381,0.789142831518436,0.453202305295861,NA,NA,"future",0.546797694704139,-0.453202305295861,0,73,"Q1"
"8353","LipscombAustin Peay2-4",2026-02-04,"conf","Lipscomb","Austin Peay","ASun","ASun","A",NA,NA,0.412753108719297,0.604933561756392,0.789142831518436,0.709653475703021,NA,NA,"future",0.290346524296979,-0.709653475703021,0,151,"Q3"
"8354","North Carolina A&TCharleston2-5",2026-02-05,"conf","Charleston","North Carolina A&T","CAA","CAA","H",NA,NA,0.520672789766926,0.167686060026533,0.87694452176131,0.972506431799078,NA,NA,"future",0.0274935682009222,-0.972506431799078,0,271,"Q4"
"8355","Saint Peter'sManhattan2-5",2026-02-05,"conf","Manhattan","Saint Peter's","MAAC","MAAC","H",NA,NA,0.200245791662698,0.315705343795255,0.87694452176131,0.939197091171885,NA,NA,"future",0.0608029088281149,-0.939197091171885,0,219,"Q4"
"8356","UMass LowellNJIT2-5",2026-02-05,"conf","NJIT","UMass Lowell","AE","AE","H",NA,NA,0.189747122780634,0.166069195383224,0.87694452176131,0.972815680836883,NA,NA,"future",0.0271843191631169,-0.972815680836883,0,320,"Q4"
"8357","CanisiusQuinnipiac2-5",2026-02-05,"conf","Quinnipiac","Canisius","MAAC","MAAC","H",NA,NA,0.567555994759379,0.0954309225860535,0.87694452176131,0.985412055930804,NA,NA,"future",0.0145879440691957,-0.985412055930804,0,342,"Q4"
"8358","Western IllinoisTennessee Tech2-5",2026-02-05,"conf","Tennessee Tech","Western Illinois","OVC","OVC","H",NA,NA,0.153383658281686,0.0481249633569596,0.87694452176131,0.992955517396969,NA,NA,"future",0.00704448260303148,-0.992955517396969,0,357,"Q4"
"8359","New HavenLIU2-5",2026-02-05,"conf","LIU","New Haven","NEC","NEC","H",NA,NA,0.46004706433503,0.10887432910101,0.87694452176131,0.983144840189901,NA,NA,"future",0.0168551598100987,-0.983144840189901,0,329,"Q4"
"8360","Northern ArizonaIdaho St.2-5",2026-02-05,"conf","Idaho St.","Northern Arizona","BSky","BSky","H",NA,NA,0.480140112306975,0.143857861768791,0.87694452176131,0.976964619145424,NA,NA,"future",0.0230353808545757,-0.976964619145424,0,317,"Q4"
"8361","Florida Gulf CoastEastern Kentucky2-5",2026-02-05,"conf","Eastern Kentucky","Florida Gulf Coast","ASun","ASun","H",NA,NA,0.355690098894085,0.29416859928516,0.87694452176131,0.944748943671914,NA,NA,"future",0.0552510563280858,-0.944748943671914,0,244,"Q4"
"8362","FairfieldSacred Heart2-5",2026-02-05,"conf","Sacred Heart","Fairfield","MAAC","MAAC","H",NA,NA,0.30151663861242,0.224124805618187,0.87694452176131,0.961044361509783,NA,NA,"future",0.0389556384902165,-0.961044361509783,0,249,"Q4"
"8363","NortheasternHofstra2-5",2026-02-05,"conf","Hofstra","Northeastern","CAA","CAA","H",NA,NA,0.700851124474238,0.250189149583421,0.87694452176131,0.955272673686234,NA,NA,"future",0.044727326313766,-0.955272673686234,0,248,"Q4"
"8364","The CitadelSamford2-5",2026-02-05,"conf","Samford","The Citadel","SC","SC","H",NA,NA,0.284740788748404,0.0728398704467828,0.87694452176131,0.989096102982742,NA,NA,"future",0.010903897017258,-0.989096102982742,0,353,"Q4"
"8365","Northern ColoradoWeber St.2-5",2026-02-05,"conf","Weber St.","Northern Colorado","BSky","BSky","H",NA,NA,0.518023154555264,0.440210779661579,0.87694452176131,0.900618439928061,NA,NA,"future",0.099381560071939,-0.900618439928061,0,161,"Q4"
"8366","Cal St. BakersfieldUC Irvine2-5",2026-02-05,"conf","UC Irvine","Cal St. Bakersfield","BW","BW","H",NA,NA,0.716088486373285,0.158033683335283,0.87694452176131,0.974337831999651,NA,NA,"future",0.0256621680003494,-0.974337831999651,0,302,"Q4"
"8367","Eastern WashingtonMontana2-5",2026-02-05,"conf","Montana","Eastern Washington","BSky","BSky","H",NA,NA,0.632909079847257,0.308501849237096,0.87694452176131,0.941085184986408,NA,NA,"future",0.0589148150135917,-0.941085184986408,0,254,"Q4"
"8368","Abilene ChristianUtah Valley2-5",2026-02-05,"conf","Utah Valley","Abilene Christian","WAC","WAC","H",NA,NA,0.785047324892588,0.254456167051287,0.87694452176131,0.954296248614683,NA,NA,"future",0.0457037513853171,-0.954296248614683,0,242,"Q4"
"8369","Ohio St.Maryland2-5",2026-02-05,"conf","Maryland","Ohio St.","B10","B10","H",NA,NA,0.719858000960188,0.828624539042597,0.87694452176131,0.595776611848442,NA,NA,"future",0.404223388151558,-0.595776611848442,0,36,"Q2"
"8370","DrexelCampbell2-5",2026-02-05,"conf","Campbell","Drexel","CAA","CAA","H",NA,NA,0.481870738477802,0.35240360460649,0.87694452176131,0.929057369913647,NA,NA,"future",0.070942630086353,-0.929057369913647,0,212,"Q4"
"8371","Penn St.Michigan2-5",2026-02-05,"conf","Michigan","Penn St.","B10","B10","H",NA,NA,0.98636157438492,0.487307308988141,0.87694452176131,0.882320455134664,NA,NA,"future",0.117679544865336,-0.882320455134664,0,130,"Q3"
"8372","ElonHampton2-5",2026-02-05,"conf","Hampton","Elon","CAA","CAA","H",NA,NA,0.357170063633698,0.42027829343967,0.87694452176131,0.907663944997728,NA,NA,"future",0.0923360550022725,-0.907663944997728,0,166,"Q4"
"8373","Eastern IllinoisTennessee St.2-5",2026-02-05,"conf","Tennessee St.","Eastern Illinois","OVC","OVC","H",NA,NA,0.338868301903251,0.152478165572386,0.87694452176131,0.975376052056738,NA,NA,"future",0.0246239479432618,-0.975376052056738,0,303,"Q4"
"8374","Cal St. NorthridgeCal Poly2-5",2026-02-05,"conf","Cal Poly","Cal St. Northridge","BW","BW","H",NA,NA,0.355944658789938,0.384858684856985,0.87694452176131,0.91929334564476,NA,NA,"future",0.0807066543552396,-0.91929334564476,0,209,"Q4"
"8375","Long Beach St.UC San Diego2-5",2026-02-05,"conf","UC San Diego","Long Beach St.","BW","BW","H",NA,NA,0.732926336073785,0.275409840359272,0.87694452176131,0.949365192903274,NA,NA,"future",0.050634807096726,-0.949365192903274,0,240,"Q4"
"8376","BinghamtonUMBC2-5",2026-02-05,"conf","UMBC","Binghamton","AE","AE","H",NA,NA,0.336425642208718,0.0454179799595128,0.87694452176131,0.993367862780715,NA,NA,"future",0.00663213721928502,-0.993367862780715,0,362,"Q4"
"8377","William & MaryUNC Wilmington2-5",2026-02-05,"conf","UNC Wilmington","William & Mary","CAA","CAA","H",NA,NA,0.614341296329763,0.533085292897031,0.87694452176131,0.86191337897773,NA,NA,"future",0.13808662102227,-0.86191337897773,0,108,"Q3"
"8378","RiderMarist2-5",2026-02-05,"conf","Marist","Rider","MAAC","MAAC","H",NA,NA,0.604406464029076,0.069270428689986,0.87694452176131,0.989664271617967,NA,NA,"future",0.0103357283820331,-0.989664271617967,0,356,"Q4"
"8379","Le MoyneWagner2-5",2026-02-05,"conf","Wagner","Le Moyne","NEC","NEC","H",NA,NA,0.242711993046794,0.221310560972045,0.87694452176131,0.961648441286785,NA,NA,"future",0.0383515587132146,-0.961648441286785,0,263,"Q4"
"8380","LindenwoodLittle Rock2-5",2026-02-05,"conf","Little Rock","Lindenwood","OVC","OVC","H",NA,NA,0.217701910348803,0.295753248452882,0.87694452176131,0.944349840243356,NA,NA,"future",0.0556501597566438,-0.944349840243356,0,220,"Q4"
"8381","MerrimackMount St. Mary's2-5",2026-02-05,"conf","Mount St. Mary's","Merrimack","MAAC","MAAC","H",NA,NA,0.285778023795539,0.341267308570383,0.87694452176131,0.932230015612502,NA,NA,"future",0.0677699843874978,-0.932230015612502,0,216,"Q4"
