"","date","team","week","conference_game","home_away","opponent","opp_conf","conf"
"523","2024-10-19T04:00:00.000Z","Iowa State",8,TRUE,"home","UCF","Big 12","Big 12"
"524","2024-11-02T04:00:00.000Z","Iowa State",10,TRUE,"home","Texas Tech","Big 12","Big 12"
"525","2024-11-09T05:00:00.000Z","Iowa State",11,TRUE,"neutral","Kansas","Big 12","Big 12"
"526","2024-11-16T05:00:00.000Z","Iowa State",12,TRUE,"home","Cincinnati","Big 12","Big 12"
"527","2024-11-23T05:00:00.000Z","Iowa State",13,TRUE,"away","Utah","Big 12","Big 12"
"528","2024-11-30T05:00:00.000Z","Iowa State",14,TRUE,"home","Kansas State","Big 12","Big 12"
"529","2024-08-30T00:00:00.000Z","Jacksonville State",1,FALSE,"home","Coastal Carolina","Sun Belt","Conference USA"
"530","2024-09-07T19:30:00.000Z","Jacksonville State",2,FALSE,"away","Louisville","ACC","Conference USA"
"531","2024-09-14T23:00:00.000Z","Jacksonville State",3,FALSE,"away","Eastern Michigan","Mid-American","Conference USA"
"532","2024-09-21T04:00:00.000Z","Jacksonville State",4,FALSE,"home","Southern Mississippi","Sun Belt","Conference USA"
"533","2024-10-04T23:00:00.000Z","Jacksonville State",6,TRUE,"away","Kennesaw State","Conference USA","Conference USA"
"534","2024-10-09T23:30:00.000Z","Jacksonville State",7,TRUE,"home","New Mexico State","Conference USA","Conference USA"
"535","2024-10-23T23:30:00.000Z","Jacksonville State",9,TRUE,"home","Middle Tennessee","Conference USA","Conference USA"
"536","2024-10-30T23:00:00.000Z","Jacksonville State",10,TRUE,"away","Liberty","Conference USA","Conference USA"
"537","2024-11-09T21:30:00.000Z","Jacksonville State",11,TRUE,"away","Louisiana Tech","Conference USA","Conference USA"
"538","2024-11-16T05:00:00.000Z","Jacksonville State",12,TRUE,"home","Florida International","Conference USA","Conference USA"
"539","2024-11-23T17:00:00.000Z","Jacksonville State",13,TRUE,"home","Sam Houston State","Conference USA","Conference USA"
"540","2024-11-30T05:00:00.000Z","Jacksonville State",14,TRUE,"away","Western Kentucky","Conference USA","Conference USA"
"541","2024-09-01T00:00:00.000Z","James Madison",1,FALSE,"away","Charlotte","American Athletic","Sun Belt"
"542","2024-09-07T22:00:00.000Z","James Madison",2,FALSE,"home","Gardner-Webb",NA,"Sun Belt"
"543","2024-09-21T04:00:00.000Z","James Madison",4,FALSE,"away","North Carolina","ACC","Sun Belt"
"544","2024-09-28T04:00:00.000Z","James Madison",5,FALSE,"home","Ball State","Mid-American","Sun Belt"
"545","2024-10-05T04:00:00.000Z","James Madison",6,TRUE,"away","Louisiana Monroe","Sun Belt","Sun Belt"
"546","2024-10-10T23:30:00.000Z","James Madison",7,TRUE,"home","Coastal Carolina","Sun Belt","Sun Belt"
"547","2024-10-19T04:00:00.000Z","James Madison",8,TRUE,"away","Georgia Southern","Sun Belt","Sun Belt"
"548","2024-10-26T04:00:00.000Z","James Madison",9,TRUE,"home","Southern Mississippi","Sun Belt","Sun Belt"
"549","2024-11-09T05:00:00.000Z","James Madison",11,TRUE,"home","Georgia State","Sun Belt","Sun Belt"
"550","2024-11-16T05:00:00.000Z","James Madison",12,TRUE,"away","Old Dominion","Sun Belt","Sun Belt"
"551","2024-11-23T05:00:00.000Z","James Madison",13,TRUE,"away","Appalachian State","Sun Belt","Sun Belt"
"552","2024-11-30T05:00:00.000Z","James Madison",14,TRUE,"home","Marshall","Sun Belt","Sun Belt"
"553","2024-08-30T00:00:00.000Z","Kansas",1,FALSE,"neutral","Lindenwood",NA,"Big 12"
"554","2024-09-07T23:00:00.000Z","Kansas",2,FALSE,"away","Illinois","Big Ten","Big 12"
"555","2024-09-13T23:00:00.000Z","Kansas",3,FALSE,"neutral","UNLV","Mountain West","Big 12"
"556","2024-09-21T04:00:00.000Z","Kansas",4,TRUE,"away","West Virginia","Big 12","Big 12"
"557","2024-09-28T04:00:00.000Z","Kansas",5,TRUE,"neutral","TCU","Big 12","Big 12"
"558","2024-10-05T04:00:00.000Z","Kansas",6,TRUE,"away","Arizona State","Big 12","Big 12"
"559","2024-10-19T04:00:00.000Z","Kansas",8,TRUE,"neutral","Houston","Big 12","Big 12"
"560","2024-10-26T04:00:00.000Z","Kansas",9,TRUE,"away","Kansas State","Big 12","Big 12"
"561","2024-11-09T05:00:00.000Z","Kansas",11,TRUE,"neutral","Iowa State","Big 12","Big 12"
"562","2024-11-16T05:00:00.000Z","Kansas",12,TRUE,"away","BYU","Big 12","Big 12"
"563","2024-11-23T05:00:00.000Z","Kansas",13,TRUE,"neutral","Colorado","Big 12","Big 12"
"564","2024-11-30T05:00:00.000Z","Kansas",14,TRUE,"away","Baylor","Big 12","Big 12"
"565","2024-08-31T23:00:00.000Z","Kansas State",1,FALSE,"home","UT Martin",NA,"Big 12"
"566","2024-09-07T16:00:00.000Z","Kansas State",2,FALSE,"away","Tulane","American Athletic","Big 12"
"567","2024-09-14T00:00:00.000Z","Kansas State",3,TRUE,"home","Arizona","Big 12","Big 12"
"568","2024-09-21T04:00:00.000Z","Kansas State",4,TRUE,"away","BYU","Big 12","Big 12"
"569","2024-09-28T04:00:00.000Z","Kansas State",5,TRUE,"home","Oklahoma State","Big 12","Big 12"
"570","2024-10-12T04:00:00.000Z","Kansas State",7,TRUE,"away","Colorado","Big 12","Big 12"
"571","2024-10-19T04:00:00.000Z","Kansas State",8,TRUE,"away","West Virginia","Big 12","Big 12"
"572","2024-10-26T04:00:00.000Z","Kansas State",9,TRUE,"home","Kansas","Big 12","Big 12"
"573","2024-11-02T04:00:00.000Z","Kansas State",10,TRUE,"away","Houston","Big 12","Big 12"
"574","2024-11-16T05:00:00.000Z","Kansas State",12,TRUE,"home","Arizona State","Big 12","Big 12"
"575","2024-11-23T05:00:00.000Z","Kansas State",13,TRUE,"home","Cincinnati","Big 12","Big 12"
"576","2024-11-30T05:00:00.000Z","Kansas State",14,TRUE,"away","Iowa State","Big 12","Big 12"
"577","2024-08-31T19:30:00.000Z","Kennesaw State",1,FALSE,"away","UT San Antonio","American Athletic","Conference USA"
"578","2024-09-07T23:00:00.000Z","Kennesaw State",2,FALSE,"home","Louisiana","Sun Belt","Conference USA"
"579","2024-09-14T23:00:00.000Z","Kennesaw State",3,FALSE,"away","San José State","Mountain West","Conference USA"
"580","2024-09-28T22:00:00.000Z","Kennesaw State",5,FALSE,"home","UT Martin",NA,"Conference USA"
"581","2024-10-04T23:00:00.000Z","Kennesaw State",6,TRUE,"home","Jacksonville State","Conference USA","Conference USA"
"582","2024-10-16T00:00:00.000Z","Kennesaw State",8,TRUE,"away","Middle Tennessee","Conference USA","Conference USA"
"583","2024-10-23T23:00:00.000Z","Kennesaw State",9,TRUE,"home","Liberty","Conference USA","Conference USA"
"584","2024-10-30T23:30:00.000Z","Kennesaw State",10,TRUE,"away","Western Kentucky","Conference USA","Conference USA"
"585","2024-11-09T05:00:00.000Z","Kennesaw State",11,TRUE,"away","UTEP","Conference USA","Conference USA"
"586","2024-11-16T05:00:00.000Z","Kennesaw State",12,TRUE,"home","Sam Houston State","Conference USA","Conference USA"
"587","2024-11-23T05:00:00.000Z","Kennesaw State",13,TRUE,"home","Florida International","Conference USA","Conference USA"
"588","2024-11-30T05:00:00.000Z","Kennesaw State",14,TRUE,"away","Louisiana Tech","Conference USA","Conference USA"
"589","2024-08-31T16:00:00.000Z","Kent State",1,FALSE,"away","Pittsburgh","ACC","Mid-American"
"590","2024-09-07T18:30:00.000Z","Kent State",2,FALSE,"home","St Francis (PA)",NA,"Mid-American"
"591","2024-09-14T23:45:00.000Z","Kent State",3,FALSE,"away","Tennessee","SEC","Mid-American"
"592","2024-09-21T04:00:00.000Z","Kent State",4,FALSE,"away","Penn State","Big Ten","Mid-American"
"593","2024-09-28T04:00:00.000Z","Kent State",5,TRUE,"home","Eastern Michigan","Mid-American","Mid-American"
"594","2024-10-12T04:00:00.000Z","Kent State",7,TRUE,"home","Ball State","Mid-American","Mid-American"
"595","2024-10-19T04:00:00.000Z","Kent State",8,TRUE,"away","Bowling Green","Mid-American","Mid-American"
"596","2024-10-26T04:00:00.000Z","Kent State",9,TRUE,"away","Western Michigan","Mid-American","Mid-American"
"597","2024-11-07T00:00:00.000Z","Kent State",11,TRUE,"home","Ohio","Mid-American","Mid-American"
"598","2024-11-13T05:00:00.000Z","Kent State",12,TRUE,"away","Miami (OH)","Mid-American","Mid-American"
"599","2024-11-19T05:00:00.000Z","Kent State",13,TRUE,"home","Akron","Mid-American","Mid-American"
"600","2024-11-27T00:00:00.000Z","Kent State",14,TRUE,"away","Buffalo","Mid-American","Mid-American"
"601","2024-08-31T23:45:00.000Z","Kentucky",1,FALSE,"home","Southern Mississippi","Sun Belt","SEC"
"602","2024-09-07T19:30:00.000Z","Kentucky",2,TRUE,"home","South Carolina","SEC","SEC"
"603","2024-09-14T23:30:00.000Z","Kentucky",3,TRUE,"home","Georgia","SEC","SEC"
"604","2024-09-21T16:45:00.000Z","Kentucky",4,FALSE,"home","Ohio","Mid-American","SEC"
"605","2024-09-28T16:00:00.000Z","Kentucky",5,TRUE,"away","Ole Miss","SEC","SEC"
"606","2024-10-12T04:00:00.000Z","Kentucky",7,TRUE,"home","Vanderbilt","SEC","SEC"
"607","2024-10-19T04:00:00.000Z","Kentucky",8,TRUE,"away","Florida","SEC","SEC"
"608","2024-10-26T04:00:00.000Z","Kentucky",9,TRUE,"home","Auburn","SEC","SEC"
"609","2024-11-02T04:00:00.000Z","Kentucky",10,TRUE,"away","Tennessee","SEC","SEC"
"610","2024-11-16T18:30:00.000Z","Kentucky",12,FALSE,"home","Murray State",NA,"SEC"
"611","2024-11-23T05:00:00.000Z","Kentucky",13,TRUE,"away","Texas","SEC","SEC"
"612","2024-11-30T05:00:00.000Z","Kentucky",14,FALSE,"home","Louisville","ACC","SEC"
"613","2024-08-31T22:00:00.000Z","Liberty",1,FALSE,"home","Campbell",NA,"Conference USA"
"614","2024-09-08T02:15:00.000Z","Liberty",2,TRUE,"away","New Mexico State","Conference USA","Conference USA"
"615","2024-09-14T22:00:00.000Z","Liberty",3,TRUE,"home","UTEP","Conference USA","Conference USA"
"616","2024-09-21T04:00:00.000Z","Liberty",4,FALSE,"home","East Carolina","American Athletic","Conference USA"
"617","2024-09-28T04:00:00.000Z","Liberty",5,FALSE,"away","Appalachian State","Sun Belt","Conference USA"
"618","2024-10-08T23:00:00.000Z","Liberty",7,TRUE,"home","Florida International","Conference USA","Conference USA"
"619","2024-10-23T23:00:00.000Z","Liberty",9,TRUE,"away","Kennesaw State","Conference USA","Conference USA"
"620","2024-10-30T23:00:00.000Z","Liberty",10,TRUE,"home","Jacksonville State","Conference USA","Conference USA"
"621","2024-11-09T18:00:00.000Z","Liberty",11,TRUE,"away","Middle Tennessee","Conference USA","Conference USA"
"622","2024-11-16T05:00:00.000Z","Liberty",12,FALSE,"away","UMass","FBS Independents","Conference USA"
"623","2024-11-23T05:00:00.000Z","Liberty",13,TRUE,"home","Western Kentucky","Conference USA","Conference USA"
"624","2024-11-29T20:30:00.000Z","Liberty",14,TRUE,"away","Sam Houston State","Conference USA","Conference USA"
"625","2024-09-01T00:00:00.000Z","Louisiana",1,FALSE,"home","Grambling",NA,"Sun Belt"
"626","2024-09-07T23:00:00.000Z","Louisiana",2,FALSE,"away","Kennesaw State","Conference USA","Sun Belt"
"627","2024-09-21T04:00:00.000Z","Louisiana",4,FALSE,"home","Tulane","American Athletic","Sun Belt"
"628","2024-09-28T04:00:00.000Z","Louisiana",5,FALSE,"away","Wake Forest","ACC","Sun Belt"
"629","2024-10-05T04:00:00.000Z","Louisiana",6,TRUE,"away","Southern Mississippi","Sun Belt","Sun Belt"
"630","2024-10-12T04:00:00.000Z","Louisiana",7,TRUE,"home","Appalachian State","Sun Belt","Sun Belt"
"631","2024-10-19T04:00:00.000Z","Louisiana",8,TRUE,"away","Coastal Carolina","Sun Belt","Sun Belt"
"632","2024-10-29T23:30:00.000Z","Louisiana",10,TRUE,"away","Texas State","Sun Belt","Sun Belt"
"633","2024-11-09T05:00:00.000Z","Louisiana",11,TRUE,"home","Arkansas State","Sun Belt","Sun Belt"
"634","2024-11-16T05:00:00.000Z","Louisiana",12,TRUE,"home","South Alabama","Sun Belt","Sun Belt"
"635","2024-11-23T05:00:00.000Z","Louisiana",13,TRUE,"home","Troy","Sun Belt","Sun Belt"
"636","2024-11-30T05:00:00.000Z","Louisiana",14,TRUE,"away","Louisiana Monroe","Sun Belt","Sun Belt"
"637","2024-08-29T23:00:00.000Z","Louisiana Monroe",1,FALSE,"home","Jackson State",NA,"Sun Belt"
"638","2024-09-07T23:00:00.000Z","Louisiana Monroe",2,FALSE,"home","UAB","American Athletic","Sun Belt"
"639","2024-09-22T00:00:00.000Z","Louisiana Monroe",4,FALSE,"away","Texas","SEC","Sun Belt"
"640","2024-09-28T04:00:00.000Z","Louisiana Monroe",5,TRUE,"away","Troy","Sun Belt","Sun Belt"
"641","2024-10-05T04:00:00.000Z","Louisiana Monroe",6,TRUE,"home","James Madison","Sun Belt","Sun Belt"
"642","2024-10-12T04:00:00.000Z","Louisiana Monroe",7,TRUE,"home","Southern Mississippi","Sun Belt","Sun Belt"
"643","2024-10-26T04:00:00.000Z","Louisiana Monroe",9,TRUE,"away","South Alabama","Sun Belt","Sun Belt"
"644","2024-11-02T04:00:00.000Z","Louisiana Monroe",10,TRUE,"away","Marshall","Sun Belt","Sun Belt"
"645","2024-11-09T05:00:00.000Z","Louisiana Monroe",11,TRUE,"home","Texas State","Sun Belt","Sun Belt"
"646","2024-11-16T17:45:00.000Z","Louisiana Monroe",12,FALSE,"away","Auburn","SEC","Sun Belt"
"647","2024-11-23T20:00:00.000Z","Louisiana Monroe",13,TRUE,"away","Arkansas State","Sun Belt","Sun Belt"
"648","2024-11-30T05:00:00.000Z","Louisiana Monroe",14,TRUE,"home","Louisiana","Sun Belt","Sun Belt"
"649","2024-09-01T00:00:00.000Z","Louisiana Tech",1,FALSE,"home","Nicholls",NA,"Conference USA"
"650","2024-09-14T16:00:00.000Z","Louisiana Tech",3,FALSE,"away","NC State","ACC","Conference USA"
"651","2024-09-21T04:00:00.000Z","Louisiana Tech",4,FALSE,"home","Tulsa","American Athletic","Conference USA"
"652","2024-09-28T04:00:00.000Z","Louisiana Tech",5,TRUE,"neutral","Florida International","Conference USA","Conference USA"
"653","2024-10-11T00:00:00.000Z","Louisiana Tech",7,TRUE,"home","Middle Tennessee","Conference USA","Conference USA"
"654","2024-10-16T01:00:00.000Z","Louisiana Tech",8,TRUE,"away","New Mexico State","Conference USA","Conference USA"
"655","2024-10-23T00:00:00.000Z","Louisiana Tech",9,TRUE,"home","UTEP","Conference USA","Conference USA"
"656","2024-10-30T00:00:00.000Z","Louisiana Tech",10,TRUE,"away","Sam Houston State","Conference USA","Conference USA"
"657","2024-11-09T21:30:00.000Z","Louisiana Tech",11,TRUE,"home","Jacksonville State","Conference USA","Conference USA"
"658","2024-11-16T17:00:00.000Z","Louisiana Tech",12,TRUE,"away","Western Kentucky","Conference USA","Conference USA"
"659","2024-11-23T05:00:00.000Z","Louisiana Tech",13,FALSE,"away","Arkansas","SEC","Conference USA"
"660","2024-11-30T05:00:00.000Z","Louisiana Tech",14,TRUE,"home","Kennesaw State","Conference USA","Conference USA"
"661","2024-08-31T16:00:00.000Z","Louisville",1,FALSE,"home","Austin Peay",NA,"ACC"
"662","2024-09-07T19:30:00.000Z","Louisville",2,FALSE,"home","Jacksonville State","Conference USA","ACC"
"663","2024-09-21T04:00:00.000Z","Louisville",4,TRUE,"home","Georgia Tech","ACC","ACC"
"664","2024-09-28T19:30:00.000Z","Louisville",5,FALSE,"away","Notre Dame","FBS Independents","ACC"
"665","2024-10-05T04:00:00.000Z","Louisville",6,TRUE,"home","SMU","ACC","ACC"
"666","2024-10-12T04:00:00.000Z","Louisville",7,TRUE,"away","Virginia","ACC","ACC"
"667","2024-10-19T04:00:00.000Z","Louisville",8,TRUE,"home","Miami","ACC","ACC"
"668","2024-10-25T23:30:00.000Z","Louisville",9,TRUE,"away","Boston College","ACC","ACC"
"669","2024-11-02T04:00:00.000Z","Louisville",10,TRUE,"away","Clemson","ACC","ACC"
"670","2024-11-16T05:00:00.000Z","Louisville",12,TRUE,"away","Stanford","ACC","ACC"
"671","2024-11-23T05:00:00.000Z","Louisville",13,TRUE,"home","Pittsburgh","ACC","ACC"
"672","2024-11-30T05:00:00.000Z","Louisville",14,FALSE,"away","Kentucky","SEC","ACC"
"673","2024-09-01T23:30:00.000Z","LSU",1,FALSE,"neutral","USC","Big Ten","SEC"
"674","2024-09-07T23:30:00.000Z","LSU",2,FALSE,"home","Nicholls",NA,"SEC"
"675","2024-09-14T16:00:00.000Z","LSU",3,TRUE,"away","South Carolina","SEC","SEC"
"676","2024-09-21T04:00:00.000Z","LSU",4,FALSE,"home","UCLA","Big Ten","SEC"
"677","2024-09-28T23:45:00.000Z","LSU",5,FALSE,"home","South Alabama","Sun Belt","SEC"
"678","2024-10-12T04:00:00.000Z","LSU",7,TRUE,"home","Ole Miss","SEC","SEC"
"679","2024-10-19T04:00:00.000Z","LSU",8,TRUE,"away","Arkansas","SEC","SEC"
"680","2024-10-26T04:00:00.000Z","LSU",9,TRUE,"away","Texas A&M","SEC","SEC"
"681","2024-11-09T05:00:00.000Z","LSU",11,TRUE,"home","Alabama","SEC","SEC"
"682","2024-11-16T05:00:00.000Z","LSU",12,TRUE,"away","Florida","SEC","SEC"
"683","2024-11-23T05:00:00.000Z","LSU",13,TRUE,"home","Vanderbilt","SEC","SEC"
"684","2024-11-30T05:00:00.000Z","LSU",14,TRUE,"home","Oklahoma","SEC","SEC"
"685","2024-08-31T21:00:00.000Z","Marshall",1,FALSE,"home","Stony Brook",NA,"Sun Belt"
"686","2024-09-07T20:30:00.000Z","Marshall",2,FALSE,"away","Virginia Tech","ACC","Sun Belt"
"687","2024-09-21T04:00:00.000Z","Marshall",4,FALSE,"away","Ohio State","Big Ten","Sun Belt"
"688","2024-09-28T04:00:00.000Z","Marshall",5,FALSE,"home","Western Michigan","Mid-American","Sun Belt"
"689","2024-10-05T04:00:00.000Z","Marshall",6,TRUE,"home","Appalachian State","Sun Belt","Sun Belt"
"690","2024-10-12T04:00:00.000Z","Marshall",7,TRUE,"away","Georgia Southern","Sun Belt","Sun Belt"
"691","2024-10-18T00:00:00.000Z","Marshall",8,TRUE,"home","Georgia State","Sun Belt","Sun Belt"
"692","2024-11-02T04:00:00.000Z","Marshall",10,TRUE,"home","Louisiana Monroe","Sun Belt","Sun Belt"
"693","2024-11-09T05:00:00.000Z","Marshall",11,TRUE,"away","Southern Mississippi","Sun Belt","Sun Belt"
"694","2024-11-16T05:00:00.000Z","Marshall",12,TRUE,"home","Coastal Carolina","Sun Belt","Sun Belt"
"695","2024-11-23T05:00:00.000Z","Marshall",13,TRUE,"away","Old Dominion","Sun Belt","Sun Belt"
"696","2024-11-30T05:00:00.000Z","Marshall",14,TRUE,"away","James Madison","Sun Belt","Sun Belt"
"697","2024-08-31T16:00:00.000Z","Maryland",1,FALSE,"home","Connecticut","FBS Independents","Big Ten"
"698","2024-09-07T19:30:00.000Z","Maryland",2,TRUE,"home","Michigan State","Big Ten","Big Ten"
"699","2024-09-15T00:00:00.000Z","Maryland",3,FALSE,"away","Virginia","ACC","Big Ten"
"700","2024-09-21T04:00:00.000Z","Maryland",4,FALSE,"home","Villanova",NA,"Big Ten"
"701","2024-09-28T04:00:00.000Z","Maryland",5,TRUE,"away","Indiana","Big Ten","Big Ten"
"702","2024-10-12T00:00:00.000Z","Maryland",7,TRUE,"home","Northwestern","Big Ten","Big Ten"
"703","2024-10-19T04:00:00.000Z","Maryland",8,TRUE,"home","USC","Big Ten","Big Ten"
"704","2024-10-26T04:00:00.000Z","Maryland",9,TRUE,"away","Minnesota","Big Ten","Big Ten"
"705","2024-11-09T05:00:00.000Z","Maryland",11,TRUE,"away","Oregon","Big Ten","Big Ten"
"706","2024-11-16T05:00:00.000Z","Maryland",12,TRUE,"home","Rutgers","Big Ten","Big Ten"
"707","2024-11-23T05:00:00.000Z","Maryland",13,TRUE,"home","Iowa","Big Ten","Big Ten"
"708","2024-11-30T05:00:00.000Z","Maryland",14,TRUE,"away","Penn State","Big Ten","Big Ten"
"709","2024-08-31T23:00:00.000Z","Memphis",1,FALSE,"home","North Alabama",NA,"American Athletic"
"710","2024-09-07T16:00:00.000Z","Memphis",2,FALSE,"home","Troy","Sun Belt","American Athletic"
"711","2024-09-14T16:00:00.000Z","Memphis",3,FALSE,"away","Florida State","ACC","American Athletic"
"712","2024-09-21T19:30:00.000Z","Memphis",4,TRUE,"away","Navy","American Athletic","American Athletic"
"713","2024-09-28T04:00:00.000Z","Memphis",5,FALSE,"home","Middle Tennessee","Conference USA","American Athletic"
"714","2024-10-11T23:00:00.000Z","Memphis",7,TRUE,"away","South Florida","American Athletic","American Athletic"
"715","2024-10-19T04:00:00.000Z","Memphis",8,TRUE,"home","North Texas","American Athletic","American Athletic"
"716","2024-10-26T04:00:00.000Z","Memphis",9,TRUE,"home","Charlotte","American Athletic","American Athletic"
"717","2024-11-02T04:00:00.000Z","Memphis",10,TRUE,"away","UT San Antonio","American Athletic","American Athletic"
"718","2024-11-09T02:00:00.000Z","Memphis",11,TRUE,"home","Rice","American Athletic","American Athletic"
"719","2024-11-16T05:00:00.000Z","Memphis",12,TRUE,"home","UAB","American Athletic","American Athletic"
"720","2024-11-29T00:30:00.000Z","Memphis",14,TRUE,"away","Tulane","American Athletic","American Athletic"
"721","2024-08-31T19:30:00.000Z","Miami",1,FALSE,"away","Florida","SEC","ACC"
"722","2024-09-07T22:00:00.000Z","Miami",2,FALSE,"home","Florida A&M",NA,"ACC"
"723","2024-09-14T19:30:00.000Z","Miami",3,FALSE,"home","Ball State","Mid-American","ACC"
"724","2024-09-21T04:00:00.000Z","Miami",4,FALSE,"away","South Florida","American Athletic","ACC"
"725","2024-09-27T23:30:00.000Z","Miami",5,TRUE,"home","Virginia Tech","ACC","ACC"
"726","2024-10-05T04:00:00.000Z","Miami",6,TRUE,"away","California","ACC","ACC"
"727","2024-10-19T04:00:00.000Z","Miami",8,TRUE,"away","Louisville","ACC","ACC"
"728","2024-10-26T04:00:00.000Z","Miami",9,TRUE,"home","Florida State","ACC","ACC"
"729","2024-11-02T04:00:00.000Z","Miami",10,TRUE,"home","Duke","ACC","ACC"
"730","2024-11-09T05:00:00.000Z","Miami",11,TRUE,"away","Georgia Tech","ACC","ACC"
"731","2024-11-23T05:00:00.000Z","Miami",13,TRUE,"home","Wake Forest","ACC","ACC"
"732","2024-11-30T05:00:00.000Z","Miami",14,TRUE,"away","Syracuse","ACC","ACC"
"733","2024-08-31T19:30:00.000Z","Miami (OH)",1,FALSE,"neutral","Northwestern","Big Ten","Mid-American"
"734","2024-09-14T16:00:00.000Z","Miami (OH)",3,FALSE,"home","Cincinnati","Big 12","Mid-American"
"735","2024-09-21T19:30:00.000Z","Miami (OH)",4,FALSE,"away","Notre Dame","FBS Independents","Mid-American"
"736","2024-09-28T04:00:00.000Z","Miami (OH)",5,FALSE,"home","UMass","FBS Independents","Mid-American"
"737","2024-10-05T04:00:00.000Z","Miami (OH)",6,TRUE,"away","Toledo","Mid-American","Mid-American"
"738","2024-10-12T04:00:00.000Z","Miami (OH)",7,TRUE,"away","Eastern Michigan","Mid-American","Mid-American"
"739","2024-10-19T04:00:00.000Z","Miami (OH)",8,TRUE,"home","Ohio","Mid-American","Mid-American"
"740","2024-10-26T04:00:00.000Z","Miami (OH)",9,TRUE,"home","Central Michigan","Mid-American","Mid-American"
"741","2024-11-05T05:00:00.000Z","Miami (OH)",11,TRUE,"away","Ball State","Mid-American","Mid-American"
"742","2024-11-13T05:00:00.000Z","Miami (OH)",12,TRUE,"home","Kent State","Mid-American","Mid-American"
"743","2024-11-19T05:00:00.000Z","Miami (OH)",13,TRUE,"home","Northern Illinois","Mid-American","Mid-American"
"744","2024-11-29T05:00:00.000Z","Miami (OH)",14,TRUE,"away","Bowling Green","Mid-American","Mid-American"
"745","2024-08-31T23:30:00.000Z","Michigan",1,FALSE,"home","Fresno State","Mountain West","Big Ten"
"746","2024-09-07T16:00:00.000Z","Michigan",2,FALSE,"home","Texas","SEC","Big Ten"
"747","2024-09-14T16:00:00.000Z","Michigan",3,FALSE,"home","Arkansas State","Sun Belt","Big Ten"
"748","2024-09-21T19:30:00.000Z","Michigan",4,TRUE,"home","USC","Big Ten","Big Ten"
"749","2024-09-28T04:00:00.000Z","Michigan",5,TRUE,"home","Minnesota","Big Ten","Big Ten"
"750","2024-10-05T04:00:00.000Z","Michigan",6,TRUE,"away","Washington","Big Ten","Big Ten"
"751","2024-10-19T04:00:00.000Z","Michigan",8,TRUE,"away","Illinois","Big Ten","Big Ten"
"752","2024-10-26T04:00:00.000Z","Michigan",9,TRUE,"home","Michigan State","Big Ten","Big Ten"
"753","2024-11-02T04:00:00.000Z","Michigan",10,TRUE,"home","Oregon","Big Ten","Big Ten"
"754","2024-11-09T05:00:00.000Z","Michigan",11,TRUE,"away","Indiana","Big Ten","Big Ten"
"755","2024-11-23T05:00:00.000Z","Michigan",13,TRUE,"home","Northwestern","Big Ten","Big Ten"
"756","2024-11-30T17:00:00.000Z","Michigan",14,TRUE,"away","Ohio State","Big Ten","Big Ten"
"757","2024-08-30T23:00:00.000Z","Michigan State",1,FALSE,"home","Florida Atlantic","American Athletic","Big Ten"
"758","2024-09-07T19:30:00.000Z","Michigan State",2,TRUE,"away","Maryland","Big Ten","Big Ten"
"759","2024-09-14T19:30:00.000Z","Michigan State",3,FALSE,"home","Prairie View",NA,"Big Ten"
"760","2024-09-21T04:00:00.000Z","Michigan State",4,FALSE,"away","Boston College","ACC","Big Ten"
"761","2024-09-28T04:00:00.000Z","Michigan State",5,TRUE,"home","Ohio State","Big Ten","Big Ten"
"762","2024-10-05T01:00:00.000Z","Michigan State",6,TRUE,"away","Oregon","Big Ten","Big Ten"
"763","2024-10-19T04:00:00.000Z","Michigan State",8,TRUE,"home","Iowa","Big Ten","Big Ten"
"764","2024-10-26T04:00:00.000Z","Michigan State",9,TRUE,"away","Michigan","Big Ten","Big Ten"
"765","2024-11-02T04:00:00.000Z","Michigan State",10,TRUE,"home","Indiana","Big Ten","Big Ten"
"766","2024-11-16T05:00:00.000Z","Michigan State",12,TRUE,"away","Illinois","Big Ten","Big Ten"
"767","2024-11-23T01:00:00.000Z","Michigan State",13,TRUE,"home","Purdue","Big Ten","Big Ten"
"768","2024-11-30T05:00:00.000Z","Michigan State",14,TRUE,"home","Rutgers","Big Ten","Big Ten"
"769","2024-08-31T23:00:00.000Z","Middle Tennessee",1,FALSE,"home","Tennessee Tech",NA,"Conference USA"
"770","2024-09-07T20:15:00.000Z","Middle Tennessee",2,FALSE,"away","Ole Miss","SEC","Conference USA"
"771","2024-09-14T23:00:00.000Z","Middle Tennessee",3,TRUE,"home","Western Kentucky","Conference USA","Conference USA"
"772","2024-09-21T04:00:00.000Z","Middle Tennessee",4,FALSE,"home","Duke","ACC","Conference USA"
"773","2024-09-28T04:00:00.000Z","Middle Tennessee",5,FALSE,"away","Memphis","American Athletic","Conference USA"
"774","2024-10-11T00:00:00.000Z","Middle Tennessee",7,TRUE,"away","Louisiana Tech","Conference USA","Conference USA"
"775","2024-10-16T00:00:00.000Z","Middle Tennessee",8,TRUE,"home","Kennesaw State","Conference USA","Conference USA"
"776","2024-10-23T23:30:00.000Z","Middle Tennessee",9,TRUE,"away","Jacksonville State","Conference USA","Conference USA"
"777","2024-11-02T19:30:00.000Z","Middle Tennessee",10,TRUE,"away","UTEP","Conference USA","Conference USA"
