"","game_id","date","type","team","opp","conf","opp_conf","location","result","score","team_rtg","opp_rtg","bub_rtg","bub_win_prob","wab","game_score","game_type","ot","wab_if_win","wab_if_loss","expected_wab","opp_net_rank","quad"
"5505","UCLAWisconsin1-6",2026-01-06,"conf","UCLA","Wisconsin","B10","B10","A","L","72-80",0.848900960866124,0.925276277876411,0.815734176399566,0.263358400076863,-0.263358400076863,58.9,"played",0,NA,NA,NA,37,"Q1A"
"5506","UCLAWisconsin1-6",2026-01-06,"conf","Wisconsin","UCLA","B10","B10","H","W","80-72",0.925276277876411,0.848900960866124,0.893951141861633,0.600066978563313,0.399933021436687,98,"played",0,NA,NA,NA,39,"Q2"
"5507","UNLVWyoming1-6",2026-01-06,"conf","UNLV","Wyoming","MWC","MWC","A","L","66-98",0.544784964488137,0.749559682121859,0.815734176399566,0.596630222565337,-0.596630222565337,4.5,"played",0,NA,NA,NA,98,"Q2"
"5508","UNLVWyoming1-6",2026-01-06,"conf","Wyoming","UNLV","MWC","MWC","H","W","98-66",0.749559682121859,0.544784964488137,0.893951141861633,0.87567870718294,0.12432129281706,98.7,"played",0,NA,NA,NA,139,"Q3"
"5509","Utah St.Air Force1-6",2026-01-06,"conf","Air Force","Utah St.","MWC","MWC","H","L","62-99",0.167256333170489,0.873971121144789,0.893951141861633,0.548649338840651,-0.548649338840651,7.7,"played",0,NA,NA,NA,23,"Q1"
"5510","Utah St.Air Force1-6",2026-01-06,"conf","Utah St.","Air Force","MWC","MWC","A","W","99-62",0.873971121144789,0.167256333170489,0.815734176399566,0.95659923385524,0.0434007661447599,94.4,"played",0,NA,NA,NA,343,"Q4"
"5511","Western MichiganMiami OH1-6",2026-01-06,"conf","Miami OH","Western Michigan","MAC","MAC","H","W","87-76",0.797875753612661,0.181781208886349,0.893951141861633,0.974321247307041,0.0256787526929588,48.7,"played",0,NA,NA,NA,296,"Q4"
"5512","Western MichiganMiami OH1-6",2026-01-06,"conf","Western Michigan","Miami OH","MAC","MAC","A","L","76-87",0.181781208886349,0.797875753612661,0.815734176399566,0.528628361514488,-0.528628361514488,48,"played",0,NA,NA,NA,50,"Q1"
"5513","AlabamaVanderbilt1-7",2026-01-07,"conf","Alabama","Vanderbilt","SEC","SEC","A","L","90-96",0.915865461685122,0.965484063707804,0.815734176399566,0.13663795862071,-0.13663795862071,91.8,"played",0,NA,NA,NA,15,"Q1A"
"5514","AlabamaVanderbilt1-7",2026-01-07,"conf","Vanderbilt","Alabama","SEC","SEC","H","W","96-90",0.965484063707804,0.915865461685122,0.893951141861633,0.436420763885829,0.563579236114171,96.5,"played",0,NA,NA,NA,21,"Q1"
"5515","AmericanColgate1-7",2026-01-07,"conf","American","Colgate","Pat","Pat","A","L","62-64",0.264703393049615,0.48673654859825,0.815734176399566,0.823577415003873,-0.823577415003873,53.8,"played",0,NA,NA,NA,196,"Q3"
"5516","AmericanColgate1-7",2026-01-07,"conf","Colgate","American","Pat","Pat","H","W","64-62",0.48673654859825,0.264703393049615,0.893951141861633,0.959043081286314,0.0409569187136859,22.7,"played",0,NA,NA,NA,257,"Q4"
"5517","Arizona St.BYU1-7",2026-01-07,"conf","Arizona St.","BYU","B12","B12","A","L","76-104",0.712072947689056,0.929850700874872,0.815734176399566,0.250360772722333,-0.250360772722333,35.1,"played",0,NA,NA,NA,19,"Q1A"
"5518","Arizona St.BYU1-7",2026-01-07,"conf","BYU","Arizona St.","B12","B12","H","W","104-76",0.929850700874872,0.712072947689056,0.893951141861633,0.773166474335886,0.226833525664114,98.4,"played",0,NA,NA,NA,72,"Q2"
"5519","ArkansasMississippi1-7",2026-01-07,"conf","Arkansas","Mississippi","SEC","SEC","A","W","94-87",0.904891405589985,0.802770055457202,0.815734176399566,0.520990428891878,0.479009571108122,92.6,"played",0,NA,NA,NA,85,"Q2"
"5520","ArkansasMississippi1-7",2026-01-07,"conf","Mississippi","Arkansas","SEC","SEC","H","L","87-94",0.802770055457202,0.904891405589985,0.893951141861633,0.46977579508127,-0.46977579508127,75.5,"played",0,NA,NA,NA,20,"Q1"
"5521","BelmontNorthern Iowa1-7",2026-01-07,"conf","Belmont","Northern Iowa","MVC","MVC","A","W","78-65",0.70217259697812,0.792593709888266,0.815734176399566,0.536703362150773,0.463296637849227,96.6,"played",0,NA,NA,NA,87,"Q2"
"5522","BelmontNorthern Iowa1-7",2026-01-07,"conf","Northern Iowa","Belmont","MVC","MVC","H","L","65-78",0.792593709888266,0.70217259697812,0.893951141861633,0.78144141917903,-0.78144141917903,24.3,"played",0,NA,NA,NA,60,"Q2"
"5523","Boston UniversityLafayette1-7",2026-01-07,"conf","Boston University","Lafayette","Pat","Pat","A","W","83-67",0.196743571591446,0.217721297253258,0.815734176399566,0.940849848634241,0.0591501513657593,74.3,"played",0,NA,NA,NA,320,"Q4"
"5524","Boston UniversityLafayette1-7",2026-01-07,"conf","Lafayette","Boston University","Pat","Pat","H","L","67-83",0.217721297253258,0.196743571591446,0.893951141861633,0.971764240879508,-0.971764240879508,2.3,"played",0,NA,NA,NA,280,"Q4"
"5525","BucknellNavy1-7",2026-01-07,"conf","Bucknell","Navy","Pat","Pat","A","L","55-76",0.115239068128487,0.544434195002931,0.815734176399566,0.787429847675983,-0.787429847675983,9.7,"played",0,NA,NA,NA,153,"Q3"
"5526","BucknellNavy1-7",2026-01-07,"conf","Navy","Bucknell","Pat","Pat","H","W","76-55",0.544434195002931,0.115239068128487,0.893951141861633,0.984783775800577,0.0152162241994233,59.3,"played",0,NA,NA,NA,337,"Q4"
"5527","CaliforniaVirginia1-7",2026-01-07,"conf","California","Virginia","ACC","ACC","A","L","60-84",0.713656643798542,0.955267597736419,0.815734176399566,0.171706027676922,-0.171706027676922,50.2,"played",0,NA,NA,NA,18,"Q1A"
"5528","CaliforniaVirginia1-7",2026-01-07,"conf","Virginia","California","ACC","ACC","H","W","84-60",0.955267597736419,0.713656643798542,0.893951141861633,0.771806671247428,0.228193328752572,98.1,"played",0,NA,NA,NA,63,"Q2"
"5529","Charleston SouthernWinthrop1-7",2026-01-07,"conf","Charleston Southern","Winthrop","BSth","BSth","A","L","77-81",0.233365179365102,0.58772707385806,0.815734176399566,0.756416439268672,-0.756416439268672,54.7,"played",0,NA,NA,NA,122,"Q2"
"5530","Charleston SouthernWinthrop1-7",2026-01-07,"conf","Winthrop","Charleston Southern","BSth","BSth","H","W","81-77",0.58772707385806,0.233365179365102,0.893951141861633,0.965147540164878,0.0348524598351218,26.5,"played",0,NA,NA,NA,249,"Q4"
"5531","CharlotteUTSA1-7",2026-01-07,"conf","Charlotte","UTSA","Amer","Amer","A","W","74-58",0.414533122064464,0.129501288863527,0.815734176399566,0.967487710747742,0.0325122892522582,64.9,"played",0,NA,NA,NA,353,"Q4"
"5532","CharlotteUTSA1-7",2026-01-07,"conf","UTSA","Charlotte","Amer","Amer","H","L","58-74",0.129501288863527,0.414533122064464,0.893951141861633,0.922514190335282,-0.922514190335282,5.4,"played",0,NA,NA,NA,163,"Q4"
"5533","ConnecticutProvidence1-7",2026-01-07,"conf","Connecticut","Providence","BE","BE","A","W","103-98",0.950050592655106,0.835189417415468,0.815734176399566,0.466263191278996,0.533736808721004,82.9,"played",1,NA,NA,NA,76,"Q2"
"5534","ConnecticutProvidence1-7",2026-01-07,"conf","Providence","Connecticut","BE","BE","H","L","98-103",0.835189417415468,0.950050592655106,0.893951141861633,0.307091248333036,-0.307091248333036,95.2,"played",1,NA,NA,NA,8,"Q1A"
"5535","CreightonVillanova1-7",2026-01-07,"conf","Creighton","Villanova","BE","BE","A","W","76-72",0.68320084727053,0.92573067148133,0.815734176399566,0.262081830648166,0.737918169351834,93.4,"played",0,NA,NA,NA,32,"Q1A"
"5536","CreightonVillanova1-7",2026-01-07,"conf","Villanova","Creighton","BE","BE","H","L","72-76",0.92573067148133,0.68320084727053,0.893951141861633,0.796284206421721,-0.796284206421721,65.6,"played",0,NA,NA,NA,80,"Q3"
"5537","DavidsonLoyola Chicago1-7",2026-01-07,"conf","Davidson","Loyola Chicago","A10","A10","A","W","79-64",0.633349789716621,0.287283488241603,0.815734176399566,0.916546512785563,0.0834534872144372,82.7,"played",0,NA,NA,NA,310,"Q4"
"5538","DavidsonLoyola Chicago1-7",2026-01-07,"conf","Loyola Chicago","Davidson","A10","A10","H","L","64-79",0.287283488241603,0.633349789716621,0.893951141861633,0.829930761346886,-0.829930761346886,12.7,"played",0,NA,NA,NA,102,"Q3"
"5539","DrakeBradley1-7",2026-01-07,"conf","Bradley","Drake","MVC","MVC","H","W","93-66",0.624470247719734,0.324223070877755,0.893951141861633,0.946149172529687,0.0538508274703132,96.2,"played",0,NA,NA,NA,184,"Q4"
"5540","DrakeBradley1-7",2026-01-07,"conf","Drake","Bradley","MVC","MVC","A","L","66-93",0.324223070877755,0.624470247719734,0.815734176399566,0.726938164362817,-0.726938164362817,3,"played",0,NA,NA,NA,120,"Q2"
"5541","DuquesneSaint Joseph's1-7",2026-01-07,"conf","Duquesne","Saint Joseph's","A10","A10","A","L","90-97",0.562492385221005,0.69386002326199,0.815734176399566,0.661387008851361,-0.661387008851361,60.1,"played",1,NA,NA,NA,160,"Q3"
"5542","DuquesneSaint Joseph's1-7",2026-01-07,"conf","Saint Joseph's","Duquesne","A10","A10","H","W","97-90",0.69386002326199,0.562492385221005,0.893951141861633,0.867664840850721,0.132335159149279,65.9,"played",1,NA,NA,NA,126,"Q3"
"5543","East CarolinaTemple1-7",2026-01-07,"conf","East Carolina","Temple","Amer","Amer","A","L","67-75",0.197032814776794,0.617981347911882,0.815734176399566,0.732377814074882,-0.732377814074882,19.8,"played",0,NA,NA,NA,154,"Q3"
"5544","East CarolinaTemple1-7",2026-01-07,"conf","Temple","East Carolina","Amer","Amer","H","W","75-67",0.617981347911882,0.197032814776794,0.893951141861633,0.971714006306151,0.0282859936938485,61.7,"played",0,NA,NA,NA,278,"Q4"
"5545","FIUJacksonville St.1-7",2026-01-07,"conf","FIU","Jacksonville St.","CUSA","CUSA","A","L","64-71",0.41459588122596,0.545846225336769,0.815734176399566,0.786475112395159,-0.786475112395159,36.9,"played",0,NA,NA,NA,206,"Q3"
"5546","FIUJacksonville St.1-7",2026-01-07,"conf","Jacksonville St.","FIU","CUSA","CUSA","H","W","71-64",0.545846225336769,0.41459588122596,0.893951141861633,0.922495704092631,0.0775042959073688,59.3,"played",0,NA,NA,NA,192,"Q4"
"5547","Florida AtlanticUAB1-7",2026-01-07,"conf","Florida Atlantic","UAB","Amer","Amer","A","W","76-71",0.58298687586698,0.653993741621171,0.815734176399566,0.700791175841891,0.299208824158109,87.1,"played",0,NA,NA,NA,115,"Q2"
"5548","Florida AtlanticUAB1-7",2026-01-07,"conf","UAB","Florida Atlantic","Amer","Amer","H","L","71-76",0.653993741621171,0.58298687586698,0.893951141861633,0.857747269205663,-0.857747269205663,28.1,"played",0,NA,NA,NA,114,"Q3"
"5549","FurmanChattanooga1-7",2026-01-07,"conf","Chattanooga","Furman","SC","SC","H","L","67-78",0.260245396015933,0.366223478588968,0.893951141861633,0.935848364075692,-0.935848364075692,11.7,"played",0,NA,NA,NA,193,"Q4"
"5550","FurmanChattanooga1-7",2026-01-07,"conf","Furman","Chattanooga","SC","SC","A","W","78-67",0.366223478588968,0.260245396015933,0.815734176399566,0.926382375899774,0.073617624100226,60.4,"played",0,NA,NA,NA,294,"Q4"
"5551","Gardner WebbHigh Point1-7",2026-01-07,"conf","Gardner Webb","High Point","BSth","BSth","A","L","49-104",0.0317450807842283,0.745427870037833,0.815734176399566,0.601887271278378,-0.601887271278378,0.1,"played",0,NA,NA,NA,78,"Q2"
"5552","Gardner WebbHigh Point1-7",2026-01-07,"conf","High Point","Gardner Webb","BSth","BSth","H","W","104-49",0.745427870037833,0.0317450807842283,0.893951141861633,0.996125701455534,0.00387429854446608,99.3,"played",0,NA,NA,NA,363,"Q4"
"5553","George MasonFordham1-7",2026-01-07,"conf","Fordham","George Mason","A10","A10","H","L","58-67",0.547779357532821,0.54674564268904,0.893951141861633,0.874815130270705,-0.874815130270705,34.9,"played",0,NA,NA,NA,84,"Q3"
"5554","George MasonFordham1-7",2026-01-07,"conf","George Mason","Fordham","A10","A10","A","W","67-58",0.54674564268904,0.547779357532821,0.815734176399566,0.785162160775055,0.214837839224945,73.2,"played",0,NA,NA,NA,185,"Q3"
"5555","Grand CanyonBoise St.1-7",2026-01-07,"conf","Boise St.","Grand Canyon","MWC","MWC","H","L","58-75",0.857639501209429,0.7529892217563,0.893951141861633,0.734413623584408,-0.734413623584408,23.3,"played",0,NA,NA,NA,75,"Q2"
"5556","Grand CanyonBoise St.1-7",2026-01-07,"conf","Grand Canyon","Boise St.","MWC","MWC","A","W","75-58",0.7529892217563,0.857639501209429,0.815734176399566,0.423575606950109,0.576424393049891,98.4,"played",0,NA,NA,NA,54,"Q1"
"5557","Holy CrossLehigh1-7",2026-01-07,"conf","Holy Cross","Lehigh","Pat","Pat","A","L","58-66",0.113064676279616,0.284216757288926,0.815734176399566,0.917688663300574,-0.917688663300574,8.3,"played",0,NA,NA,NA,299,"Q4"
"5558","Holy CrossLehigh1-7",2026-01-07,"conf","Lehigh","Holy Cross","Pat","Pat","H","W","66-58",0.284216757288926,0.113064676279616,0.893951141861633,0.985102661110257,0.0148973388897428,36,"played",0,NA,NA,NA,319,"Q4"
"5559","Illinois St.Valparaiso1-7",2026-01-07,"conf","Illinois St.","Valparaiso","MVC","MVC","A","L","71-77",0.634676108721246,0.604921594645084,0.815734176399566,0.743014236112431,-0.743014236112431,32.8,"played",0,NA,NA,NA,156,"Q3"
"5560","Illinois St.Valparaiso1-7",2026-01-07,"conf","Valparaiso","Illinois St.","MVC","MVC","H","W","77-71",0.604921594645084,0.634676108721246,0.893951141861633,0.829122464775048,0.170877535224952,84.5,"played",0,NA,NA,NA,89,"Q3"
"5561","IndianaMaryland1-7",2026-01-07,"conf","Indiana","Maryland","B10","B10","A","W","84-66",0.894076790374952,0.6961667106599,0.815734176399566,0.658945632568522,0.341054367431478,94.4,"played",0,NA,NA,NA,150,"Q3"
"5562","IndianaMaryland1-7",2026-01-07,"conf","Maryland","Indiana","B10","B10","H","L","66-84",0.6961667106599,0.894076790374952,0.893951141861633,0.499668484070757,-0.499668484070757,53.4,"played",0,NA,NA,NA,30,"Q1"
"5563","Iowa St.Baylor1-7",2026-01-07,"conf","Baylor","Iowa St.","B12","B12","H","L","60-70",0.87389711909051,0.947656970810939,0.893951141861633,0.31768684030881,-0.31768684030881,84.4,"played",0,NA,NA,NA,9,"Q1A"
"5564","Iowa St.Baylor1-7",2026-01-07,"conf","Iowa St.","Baylor","B12","B12","A","W","70-60",0.947656970810939,0.87389711909051,0.815734176399566,0.389799416606938,0.610200583393062,95.9,"played",0,NA,NA,NA,46,"Q1"
"5565","Kansas St.Arizona1-7",2026-01-07,"conf","Arizona","Kansas St.","B12","B12","H","W","101-76",0.983396471409845,0.585543937559463,0.893951141861633,0.856457919951597,0.143542080048403,96.5,"played",0,NA,NA,NA,104,"Q3"
"5566","Kansas St.Arizona1-7",2026-01-07,"conf","Kansas St.","Arizona","B12","B12","A","L","76-101",0.585543937559463,0.983396471409845,0.815734176399566,0.069545756416098,-0.069545756416098,75,"played",0,NA,NA,NA,2,"Q1A"
"5567","La SalleRhode Island1-7",2026-01-07,"conf","La Salle","Rhode Island","A10","A10","A","W","79-72",0.325339025481286,0.638160159365047,0.815734176399566,0.715107614831798,0.284892385168202,78.9,"played",0,NA,NA,NA,124,"Q2"
"5568","La SalleRhode Island1-7",2026-01-07,"conf","Rhode Island","La Salle","A10","A10","H","L","72-79",0.638160159365047,0.325339025481286,0.893951141861633,0.945889306374713,-0.945889306374713,18.5,"played",0,NA,NA,NA,244,"Q4"
"5569","LongwoodUNC Asheville1-7",2026-01-07,"conf","Longwood","UNC Asheville","BSth","BSth","A","L","61-72",0.211011622193961,0.413932102427954,0.815734176399566,0.86240884596688,-0.86240884596688,10.3,"played",0,NA,NA,NA,224,"Q3"
"5570","LongwoodUNC Asheville1-7",2026-01-07,"conf","UNC Asheville","Longwood","BSth","BSth","H","W","72-61",0.413932102427954,0.211011622193961,0.893951141861633,0.969248718486886,0.0307512815131136,62.2,"played",0,NA,NA,NA,268,"Q4"
"5571","Loyola MDArmy1-7",2026-01-07,"conf","Army","Loyola MD","Pat","Pat","H","L","76-84",0.166102126969849,0.121489231606425,0.893951141861633,0.983859536252625,-0.983859536252625,5.2,"played",1,NA,NA,NA,325,"Q4"
"5572","Loyola MDArmy1-7",2026-01-07,"conf","Loyola MD","Army","Pat","Pat","A","W","84-76",0.121489231606425,0.166102126969849,0.815734176399566,0.956942927418543,0.0430570725814567,33.2,"played",1,NA,NA,NA,335,"Q4"
"5573","MarshallJames Madison1-7",2026-01-07,"conf","James Madison","Marshall","Sun Belt","Sun Belt","H","L","64-66",0.435211318219564,0.388716476235352,0.893951141861633,0.929854852318373,-0.929854852318373,14.2,"played",0,NA,NA,NA,138,"Q3"
"5574","MarshallJames Madison1-7",2026-01-07,"conf","Marshall","James Madison","Sun Belt","Sun Belt","A","W","66-64",0.388716476235352,0.435211318219564,0.815734176399566,0.851741925357286,0.148258074642714,74.8,"played",0,NA,NA,NA,227,"Q3"
"5575","Miami FLWake Forest1-7",2026-01-07,"conf","Miami FL","Wake Forest","ACC","ACC","A","W","81-77",0.819082871119549,0.831324523967102,0.815734176399566,0.473192106442778,0.526807893557222,85.5,"played",0,NA,NA,NA,65,"Q1"
"5576","Miami FLWake Forest1-7",2026-01-07,"conf","Wake Forest","Miami FL","ACC","ACC","H","L","77-81",0.831324523967102,0.819082871119549,0.893951141861633,0.650583497069664,-0.650583497069664,79.1,"played",0,NA,NA,NA,36,"Q2"
"5577","Missouri St.Kennesaw St.1-7",2026-01-07,"conf","Kennesaw St.","Missouri St.","CUSA","CUSA","H","W","90-80",0.556919648511774,0.440265897435824,0.893951141861633,0.91465415118673,0.0853458488132695,78.6,"played",0,NA,NA,NA,189,"Q4"
"5578","Missouri St.Kennesaw St.1-7",2026-01-07,"conf","Missouri St.","Kennesaw St.","CUSA","CUSA","A","L","80-90",0.440265897435824,0.556919648511774,0.815734176399566,0.778860682773411,-0.778860682773411,21.2,"played",0,NA,NA,NA,169,"Q3"
"5579","MissouriKentucky1-7",2026-01-07,"conf","Kentucky","Missouri","SEC","SEC","H","L","68-73",0.909676711127858,0.780900736961871,0.893951141861633,0.702833628135113,-0.702833628135113,72.2,"played",0,NA,NA,NA,57,"Q2"
"5580","MissouriKentucky1-7",2026-01-07,"conf","Missouri","Kentucky","SEC","SEC","A","W","73-68",0.780900736961871,0.909676711127858,0.815734176399566,0.305342501896458,0.694657498103542,93.3,"played",0,NA,NA,NA,27,"Q1A"
"5581","Murray St.Evansville1-7",2026-01-07,"conf","Evansville","Murray St.","MVC","MVC","H","L","69-79",0.314953205563078,0.55709185192029,0.893951141861633,0.870161051405197,-0.870161051405197,28.6,"played",0,NA,NA,NA,95,"Q3"
"5582","Murray St.Evansville1-7",2026-01-07,"conf","Murray St.","Evansville","MVC","MVC","A","W","79-69",0.55709185192029,0.314953205563078,0.815734176399566,0.90591716067247,0.0940828393275297,59.1,"played",0,NA,NA,NA,284,"Q4"
"5583","OklahomaMississippi St.1-7",2026-01-07,"conf","Mississippi St.","Oklahoma","SEC","SEC","H","W","72-53",0.777238697656153,0.742509210593492,0.893951141861633,0.745110019856332,0.254889980143668,96.3,"played",0,NA,NA,NA,71,"Q2"
"5584","OklahomaMississippi St.1-7",2026-01-07,"conf","Oklahoma","Mississippi St.","SEC","SEC","A","L","53-72",0.742509210593492,0.777238697656153,0.815734176399566,0.559236109727007,-0.559236109727007,28,"played",0,NA,NA,NA,100,"Q2"
"5585","PresbyterianRadford1-7",2026-01-07,"conf","Presbyterian","Radford","BSth","BSth","A","L","61-80",0.199148034693611,0.39824335734279,0.815734176399566,0.869947989404225,-0.869947989404225,7,"played",0,NA,NA,NA,243,"Q4"
"5586","PresbyterianRadford1-7",2026-01-07,"conf","Radford","Presbyterian","BSth","BSth","H","W","80-61",0.39824335734279,0.199148034693611,0.893951141861633,0.971345699298878,0.0286543007011217,68.7,"played",0,NA,NA,NA,267,"Q4"
"5587","Purdue Fort WayneYoungstown St.1-7",2026-01-07,"conf","Purdue Fort Wayne","Youngstown St.","Horz","Horz","A","W","71-69",0.255098345011736,0.54187083449195,0.815734176399566,0.789153859828922,0.210846140171078,58.7,"played",0,NA,NA,NA,217,"Q3"
"5588","Purdue Fort WayneYoungstown St.1-7",2026-01-07,"conf","Youngstown St.","Purdue Fort Wayne","Horz","Horz","H","L","69-71",0.54187083449195,0.255098345011736,0.893951141861633,0.960960309539874,-0.960960309539874,22.2,"played",0,NA,NA,NA,241,"Q4"
"5589","RiceWichita St.1-7",2026-01-07,"conf","Rice","Wichita St.","Amer","Amer","A","W","66-64",0.339299341083421,0.770626661532358,0.815734176399566,0.568529993902282,0.431470006097718,84.6,"played",0,NA,NA,NA,86,"Q2"
"5590","RiceWichita St.1-7",2026-01-07,"conf","Wichita St.","Rice","Amer","Amer","H","L","64-66",0.770626661532358,0.339299341083421,0.893951141861633,0.94257681930882,-0.94257681930882,23.8,"played",0,NA,NA,NA,233,"Q4"
"5591","RichmondSt. Bonaventure1-7",2026-01-07,"conf","Richmond","St. Bonaventure","A10","A10","A","W","89-80",0.447978010571211,0.56835055807239,0.815734176399566,0.770755927562431,0.229244072437569,84.1,"played",0,NA,NA,NA,144,"Q3"
"5592","RichmondSt. Bonaventure1-7",2026-01-07,"conf","St. Bonaventure","Richmond","A10","A10","H","L","80-89",0.56835055807239,0.447978010571211,0.893951141861633,0.912183754462426,-0.912183754462426,16.8,"played",0,NA,NA,NA,143,"Q3"
"5593","Saint LouisVCU1-7",2026-01-07,"conf","Saint Louis","VCU","A10","A10","A","W","71-62",0.903639518093244,0.844276224093282,0.815734176399566,0.449501059362288,0.550498940637712,96.3,"played",0,NA,NA,NA,48,"Q1"
"5594","Saint LouisVCU1-7",2026-01-07,"conf","VCU","Saint Louis","A10","A10","H","L","62-71",0.844276224093282,0.903639518093244,0.893951141861633,0.473379413449894,-0.473379413449894,65.9,"played",0,NA,NA,NA,16,"Q1"
"5595","SMUClemson1-7",2026-01-07,"conf","Clemson","SMU","ACC","ACC","H","W","74-70",0.939514338140792,0.85839243618552,0.893951141861633,0.581698406985884,0.418301593014116,95.9,"played",0,NA,NA,NA,34,"Q2"
"5596","SMUClemson1-7",2026-01-07,"conf","SMU","Clemson","ACC","ACC","A","L","70-74",0.85839243618552,0.939514338140792,0.815734176399566,0.221793074738653,-0.221793074738653,79.9,"played",0,NA,NA,NA,33,"Q1A"
"5597","South DakotaSt. Thomas1-7",2026-01-07,"conf","South Dakota","St. Thomas","Sum","Sum","A","L","86-99",0.205723112343747,0.692830334981604,0.815734176399566,0.66247075084905,-0.66247075084905,16.9,"played",0,NA,NA,NA,111,"Q2"
"5598","South DakotaSt. Thomas1-7",2026-01-07,"conf","St. Thomas","South Dakota","Sum","Sum","H","W","99-86",0.692830334981604,0.205723112343747,0.893951141861633,0.970190120413732,0.0298098795862676,74.2,"played",0,NA,NA,NA,277,"Q4"
"5599","South FloridaNorth Texas1-7",2026-01-07,"conf","North Texas","South Florida","Amer","Amer","H","L","70-74",0.592238850918328,0.712145456713447,0.893951141861633,0.773104438891679,-0.773104438891679,65.1,"played",0,NA,NA,NA,58,"Q2"
"5600","South FloridaNorth Texas1-7",2026-01-07,"conf","South Florida","North Texas","Amer","Amer","A","W","74-70",0.712145456713447,0.592238850918328,0.815734176399566,0.752963507524194,0.247036492475806,65.9,"played",0,NA,NA,NA,162,"Q3"
"5601","Southern IllinoisIllinois Chicago1-7",2026-01-07,"conf","Illinois Chicago","Southern Illinois","MVC","MVC","H","W","70-57",0.6760938501885,0.482121690469943,0.893951141861633,0.900545008298241,0.0994549917017589,91,"played",0,NA,NA,NA,128,"Q3"
"5602","Southern IllinoisIllinois Chicago1-7",2026-01-07,"conf","Southern Illinois","Illinois Chicago","MVC","MVC","A","L","57-70",0.482121690469943,0.6760938501885,0.815734176399566,0.679577543500278,-0.679577543500278,16.1,"played",0,NA,NA,NA,142,"Q3"
"5603","StanfordVirginia Tech1-7",2026-01-07,"conf","Stanford","Virginia Tech","ACC","ACC","A","W","69-68",0.714851010158589,0.859783596314413,0.815734176399566,0.419266640572582,0.580733359427418,81.3,"played",0,NA,NA,NA,51,"Q1"
"5604","StanfordVirginia Tech1-7",2026-01-07,"conf","Virginia Tech","Stanford","ACC","ACC","H","L","68-69",0.859783596314413,0.714851010158589,0.893951141861633,0.770774369599841,-0.770774369599841,78,"played",0,NA,NA,NA,69,"Q2"
"5605","The CitadelMercer1-7",2026-01-07,"conf","Mercer","The Citadel","SC","SC","H","W","101-63",0.555612287111942,0.072027366866094,0.893951141861633,0.9908762369809,0.00912376301910023,87.3,"played",0,NA,NA,NA,349,"Q4"
"5606","The CitadelMercer1-7",2026-01-07,"conf","The Citadel","Mercer","SC","SC","A","L","63-101",0.072027366866094,0.555612287111942,0.815734176399566,0.779771590630828,-0.779771590630828,1.4,"played",0,NA,NA,NA,158,"Q3"
"5607","TroyArkansas St.1-7",2026-01-07,"conf","Arkansas St.","Troy","Sun Belt","Sun Belt","H","W","86-74",0.635520100893477,0.502833424308748,0.893951141861633,0.892871860144425,0.107128139855575,88.9,"played",0,NA,NA,NA,127,"Q3"
"5608","TroyArkansas St.1-7",2026-01-07,"conf","Troy","Arkansas St.","Sun Belt","Sun Belt","A","L","74-86",0.502833424308748,0.635520100893477,0.815734176399566,0.71742751419438,-0.71742751419438,18.1,"played",0,NA,NA,NA,141,"Q3"
"5609","UNC GreensboroWofford1-7",2026-01-07,"conf","UNC Greensboro","Wofford","SC","SC","A","L","85-97",0.162629861943156,0.443669722602741,0.815734176399566,0.847353200075525,-0.847353200075525,10.3,"played",0,NA,NA,NA,221,"Q3"
"5610","UNC GreensboroWofford1-7",2026-01-07,"conf","Wofford","UNC Greensboro","SC","SC","H","W","97-85",0.443669722602741,0.162629861943156,0.893951141861633,0.977479263445925,0.0225207365540747,57.5,"played",0,NA,NA,NA,301,"Q4"
"5611","UtahColorado1-7",2026-01-07,"conf","Colorado","Utah","B12","B12","H","W","85-73",0.761421334564166,0.57870633526138,0.893951141861633,0.85987910092901,0.14012089907099,86.3,"played",0,NA,NA,NA,130,"Q3"
"5612","UtahColorado1-7",2026-01-07,"conf","Utah","Colorado","B12","B12","A","L","73-85",0.57870633526138,0.761421334564166,0.815734176399566,0.581083136632305,-0.581083136632305,41,"played",0,NA,NA,NA,79,"Q2"
"5613","VMIEast Tennessee St.1-7",2026-01-07,"conf","East Tennessee St.","VMI","SC","SC","H","W","81-67",0.597263617778541,0.0516548543182361,0.893951141861633,0.993579930356199,0.00642006964380126,34.2,"played",0,NA,NA,NA,358,"Q4"
"5614","VMIEast Tennessee St.1-7",2026-01-07,"conf","VMI","East Tennessee St.","SC","SC","A","L","67-81",0.0516548543182361,0.597263617778541,0.815734176399566,0.749065175038902,-0.749065175038902,13.5,"played",0,NA,NA,NA,116,"Q2"
"5615","WashingtonPurdue1-7",2026-01-07,"conf","Purdue","Washington","B10","B10","H","W","81-73",0.972563614058028,0.801690876699269,0.893951141861633,0.675869797971957,0.324130202028043,97.8,"played",0,NA,NA,NA,55,"Q2"
"5616","WashingtonPurdue1-7",2026-01-07,"conf","Washington","Purdue","B10","B10","A","L","73-81",0.801690876699269,0.972563614058028,0.815734176399566,0.111020799648064,-0.111020799648064,76.2,"played",0,NA,NA,NA,10,"Q1A"
