"","id","season","week","seasonType","startDate","startTimeTBD","completed","neutralSite","conferenceGame","attendance","venueId","venue","homeId","homeTeam","homeClassification","homeConference","homePoints","homePostgameWinProbability","homePregameElo","homePostgameElo","awayId","awayTeam","awayClassification","awayConference","awayPoints","awayPostgameWinProbability","awayPregameElo","awayPostgameElo","excitementIndex","highlights","notes","homeConfShort","awayConfShort","homeConfFilter","awayConfFilter","start_utc","game_time_local","game_date","game_time","game_day","date_display","time_display","datetime_display","time_tbd","conference_display","isOvertime","totalOTs"
"641",401762500,2025,11,"regular","2025-11-07T00:30:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3886","Raymond James Stadium",58,"South Florida","fbs","American Athletic",NA,NA,1564,NA,2636,"UTSA","fbs","American Athletic",NA,NA,1499,NA,NA,"",NA,"AAC","AAC","AAC","AAC",2025-11-07 00:30:00,2025-11-06 19:30:00,"2025-11-06","07:30 PM","Thursday","Nov 06","07:30 PM ET","Nov 06 07:30 PM ET",FALSE,"AAC",FALSE,0
"642",401761644,2025,11,"regular","2025-11-07T00:30:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3792","Kidd Brewer Stadium",2026,"App State","fbs","Sun Belt",NA,NA,1461,NA,290,"Georgia Southern","fbs","Sun Belt",NA,NA,1328,NA,NA,"",NA,"SUN","SUN","SUN","SUN",2025-11-07 00:30:00,2025-11-06 19:30:00,"2025-11-06","07:30 PM","Thursday","Nov 06","07:30 PM ET","Nov 06 07:30 PM ET",FALSE,"SUN",FALSE,0
"643",401756946,2025,11,"regular","2025-11-07T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3652","FBC Mortgage Stadium",2116,"UCF","fbs","Big 12",NA,NA,1554,NA,248,"Houston","fbs","Big 12",NA,NA,1441,NA,NA,"",NA,"B12","B12","B12","B12",2025-11-07 05:00:00,2025-11-07,"2025-11-07","12:00 AM","Friday","Nov 07","TBD","Nov 07 TBD",TRUE,"B12",FALSE,0
"644",401752896,2025,11,"regular","2025-11-08T02:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"477","Los Angeles Memorial Coliseum",30,"USC","fbs","Big Ten",NA,NA,1895,NA,77,"Northwestern","fbs","Big Ten",NA,NA,1403,NA,NA,"",NA,"B10","B10","B10","B10",2025-11-08 02:00:00,2025-11-07 21:00:00,"2025-11-07","09:00 PM","Friday","Nov 07","09:00 PM ET","Nov 07 09:00 PM ET",FALSE,"B10",FALSE,0
"645",401762501,2025,11,"regular","2025-11-08T02:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3805","Simmons Bank Liberty Stadium",235,"Memphis","fbs","American Athletic",NA,NA,1621,NA,2655,"Tulane","fbs","American Athletic",NA,NA,1642,NA,NA,"",NA,"AAC","AAC","AAC","AAC",2025-11-08 02:00:00,2025-11-07 21:00:00,"2025-11-07","09:00 PM","Friday","Nov 07","09:00 PM ET","Nov 07 09:00 PM ET",FALSE,"AAC",FALSE,0
"646",401760407,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"5388","Canvas Stadium",36,"Colorado State","fbs","Mountain West",NA,NA,1363,NA,2439,"UNLV","fbs","Mountain West",NA,NA,1630,NA,NA,"",NA,"MWC","MWC","MWC","MWC",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"MWC",FALSE,0
"647",401752759,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3657","Bryant-Denny Stadium",333,"Alabama","fbs","SEC",NA,NA,1920,NA,99,"LSU","fbs","SEC",NA,NA,1735,NA,NA,"","NIGHT: 6 - 8pm ET start","SEC","SEC","SEC","SEC",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"SEC",FALSE,0
"648",401756945,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3784","Jones AT&T Stadium",2641,"Texas Tech","fbs","Big 12",NA,NA,1639,NA,252,"BYU","fbs","Big 12",NA,NA,1666,NA,NA,"",NA,"B12","B12","B12","B12",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"B12",FALSE,0
"649",401756944,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3616","Amon G. Carter Stadium",2628,"TCU","fbs","Big 12",NA,NA,1713,NA,66,"Iowa State","fbs","Big 12",NA,NA,1621,NA,NA,"",NA,"B12","B12","B12","B12",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"B12",FALSE,0
"650",401754589,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3923","Scott Stadium",258,"Virginia","fbs","ACC",NA,NA,1518,NA,154,"Wake Forest","fbs","ACC",NA,NA,1394,NA,NA,"",NA,"ACC","ACC","ACC","ACC",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"ACC",FALSE,0
"651",401754587,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3948","Hard Rock Stadium",2390,"Miami","fbs","ACC",NA,NA,1743,NA,183,"Syracuse","fbs","ACC",NA,NA,1484,NA,NA,"",NA,"ACC","ACC","ACC","ACC",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"ACC",FALSE,0
"652",401754586,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3836","Memorial Stadium (Clemson, SC)",228,"Clemson","fbs","ACC",NA,NA,1696,NA,52,"Florida State","fbs","ACC",NA,NA,1477,NA,NA,"",NA,"ACC","ACC","ACC","ACC",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"ACC",FALSE,0
"653",401754584,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3615","Alumni Stadium (Chestnut Hill, MA)",103,"Boston College","fbs","ACC",NA,NA,1506,NA,2567,"SMU","fbs","ACC",NA,NA,1703,NA,NA,"",NA,"ACC","ACC","ACC","ACC",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"ACC",FALSE,0
"654",401752899,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"347","Camp Randall Stadium",275,"Wisconsin","fbs","Big Ten",NA,NA,1619,NA,264,"Washington","fbs","Big Ten",NA,NA,1604,NA,NA,"",NA,"B10","B10","B10","B10",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"B10",FALSE,0
"655",401752898,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3793","Kinnick Stadium",2294,"Iowa","fbs","Big Ten",NA,NA,1680,NA,2483,"Oregon","fbs","Big Ten",NA,NA,1992,NA,NA,"",NA,"B10","B10","B10","B10",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"B10",FALSE,0
"656",401752897,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3907","Ross-Ade Stadium",2509,"Purdue","fbs","Big Ten",NA,NA,1293,NA,194,"Ohio State","fbs","Big Ten",NA,NA,1977,NA,NA,"",NA,"B10","B10","B10","B10",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"B10",FALSE,0
"657",401752760,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3683","Kroger Field",96,"Kentucky","fbs","SEC",NA,NA,1524,NA,57,"Florida","fbs","SEC",NA,NA,1668,NA,NA,"","FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start","SEC","SEC","SEC","SEC",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"SEC",FALSE,0
"658",401752763,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3838","Memorial Stadium",142,"Missouri","fbs","SEC",NA,NA,1659,NA,245,"Texas A&M","fbs","SEC",NA,NA,1724,NA,NA,"","FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start","SEC","SEC","SEC","SEC",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"SEC",FALSE,0
"659",401761647,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3625","Centennial Bank Stadium",2032,"Arkansas State","fbs","Sun Belt",NA,NA,1244,NA,2572,"Southern Miss","fbs","Sun Belt",NA,NA,1107,NA,NA,"",NA,"SUN","SUN","SUN","SUN",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"SUN",FALSE,0
"660",401761646,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3775","Joan C. Edwards Stadium",276,"Marshall","fbs","Sun Belt",NA,NA,1508,NA,256,"James Madison","fbs","Sun Belt",NA,NA,1606,NA,NA,"",NA,"SUN","SUN","SUN","SUN",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"SUN",FALSE,0
"661",401752893,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3632","Beaver Stadium",213,"Penn State","fbs","Big Ten",NA,NA,2087,NA,84,"Indiana","fbs","Big Ten",NA,NA,1869,NA,NA,"",NA,"B10","B10","B10","B10",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"B10",FALSE,0
"662",401756943,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3619","Arizona Stadium",12,"Arizona","fbs","Big 12",NA,NA,1451,NA,2305,"Kansas","fbs","Big 12",NA,NA,1613,NA,NA,"",NA,"B12","B12","B12","B12",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"B12",FALSE,0
"663",401762855,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3912","Rynearson Stadium",2199,"Eastern Michigan","fbs","Mid-American",NA,NA,1253,NA,189,"Bowling Green","fbs","Mid-American",NA,NA,1434,NA,NA,"",NA,"MAC","MAC","MAC","MAC",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"MAC",FALSE,0
"664",401762505,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3715","FAU Stadium",2226,"Florida Atlantic","fbs","American Athletic",NA,NA,1240,NA,202,"Tulsa","fbs","American Athletic",NA,NA,1043,NA,NA,"",NA,"AAC","AAC","AAC","AAC",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"AAC",FALSE,0
"665",401762504,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3699","Dowdy-Ficklen Stadium",151,"East Carolina","fbs","American Athletic",NA,NA,1429,NA,2429,"Charlotte","fbs","American Athletic",NA,NA,1200,NA,NA,"",NA,"AAC","AAC","AAC","AAC",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"AAC",FALSE,0
"666",401762502,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3895","Rice Stadium",242,"Rice","fbs","American Athletic",NA,NA,1271,NA,5,"UAB","fbs","American Athletic",NA,NA,1309,NA,NA,"",NA,"AAC","AAC","AAC","AAC",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"AAC",FALSE,0
"667",401760406,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3935","CEFCU Stadium",23,"San José State","fbs","Mountain West",NA,NA,1429,NA,2005,"Air Force","fbs","Mountain West",NA,NA,1438,NA,NA,"",NA,"MWC","MWC","MWC","MWC",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"MWC",FALSE,0
"668",401752894,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"6577","SHI Stadium",164,"Rutgers","fbs","Big Ten",NA,NA,1593,NA,120,"Maryland","fbs","Big Ten",NA,NA,1526,NA,NA,"",NA,"B10","B10","B10","B10",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"B10",FALSE,0
"669",401761648,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3666","Cajun Field",309,"Louisiana","fbs","Sun Belt",NA,NA,1463,NA,326,"Texas State","fbs","Sun Belt",NA,NA,1627,NA,NA,"",NA,"SUN","SUN","SUN","SUN",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"SUN",FALSE,0
"670",401754588,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3787","Kenan Stadium",153,"North Carolina","fbs","ACC",NA,NA,1438,NA,24,"Stanford","fbs","ACC",NA,NA,1260,NA,NA,"",NA,"ACC","ACC","ACC","ACC",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"ACC",FALSE,0
"671",401761645,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3654","Brooks Stadium (SC)",324,"Coastal Carolina","fbs","Sun Belt",NA,NA,1262,NA,2247,"Georgia State","fbs","Sun Belt",NA,NA,1213,NA,NA,"",NA,"SUN","SUN","SUN","SUN",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"SUN",FALSE,0
"672",401756947,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3842","Milan Puskar Stadium",277,"West Virginia","fbs","Big 12",NA,NA,1469,NA,38,"Colorado","fbs","Big 12",NA,NA,1660,NA,NA,"",NA,"B12","B12","B12","B12",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"B12",FALSE,0
"673",401754585,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3873","L&N Federal Credit Union Stadium",97,"Louisville","fbs","ACC",NA,NA,1727,NA,25,"California","fbs","ACC",NA,NA,1554,NA,NA,"",NA,"ACC","ACC","ACC","ACC",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"ACC",FALSE,0
"674",401752895,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"1056","Rose Bowl",26,"UCLA","fbs","Big Ten",NA,NA,1407,NA,158,"Nebraska","fbs","Big Ten",NA,NA,1699,NA,NA,"",NA,"B10","B10","B10","B10",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"B10",FALSE,0
"675",401752764,2025,11,"regular","2025-11-08T05:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3973","FirstBank Stadium",238,"Vanderbilt","fbs","SEC",NA,NA,1570,NA,2,"Auburn","fbs","SEC",NA,NA,1661,NA,NA,"","AFTERNOON: 3:30 - 4:30pm ET start","SEC","SEC","SEC","SEC",2025-11-08 05:00:00,2025-11-08,"2025-11-08","12:00 AM","Saturday","Nov 08","TBD","Nov 08 TBD",TRUE,"SEC",FALSE,0
"676",401762503,2025,11,"regular","2025-11-08T17:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3841","Michie Stadium",349,"Army","fbs","American Athletic",NA,NA,1615,NA,218,"Temple","fbs","American Athletic",NA,NA,1284,NA,NA,"",NA,"AAC","AAC","AAC","AAC",2025-11-08 17:00:00,2025-11-08 12:00:00,"2025-11-08","12:00 PM","Saturday","Nov 08","12:00 PM ET","Nov 08 12:00 PM ET",FALSE,"AAC",FALSE,0
"677",401752762,2025,11,"regular","2025-11-08T17:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3693","Davis Wade Stadium",344,"Mississippi State","fbs","SEC",NA,NA,1436,NA,61,"Georgia","fbs","SEC",NA,NA,2053,NA,NA,"",NA,"SEC","SEC","SEC","SEC",2025-11-08 17:00:00,2025-11-08 12:00:00,"2025-11-08","12:00 PM","Saturday","Nov 08","12:00 PM ET","Nov 08 12:00 PM ET",FALSE,"SEC",FALSE,0
"678",401752761,2025,11,"regular","2025-11-08T18:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3974","Vaught-Hemingway Stadium",145,"Ole Miss","fbs","SEC",NA,NA,1961,1961,2643,"The Citadel","fcs","Southern",NA,NA,NA,NA,NA,"",NA,"SEC","Southern","SEC","FCS",2025-11-08 18:00:00,2025-11-08 13:00:00,"2025-11-08","01:00 PM","Saturday","Nov 08","01:00 PM ET","Nov 08 01:00 PM ET",FALSE,"Southern vs SEC",FALSE,0
"679",401757299,2025,11,"regular","2025-11-08T18:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3992","Williams Stadium (VA)",2335,"Liberty","fbs","Conference USA",NA,NA,1494,NA,2623,"Missouri State","fbs","Conference USA",NA,NA,1346,NA,NA,"",NA,"CUSA","CUSA","CUSA","CUSA",2025-11-08 18:00:00,2025-11-08 13:00:00,"2025-11-08","01:00 PM","Saturday","Nov 08","01:00 PM ET","Nov 08 01:00 PM ET",FALSE,"CUSA",FALSE,0
"680",401757297,2025,11,"regular","2025-11-08T20:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3946","Sun Bowl",2638,"UTEP","fbs","Conference USA",NA,NA,1230,NA,55,"Jacksonville State","fbs","Conference USA",NA,NA,1642,NA,NA,"",NA,"CUSA","CUSA","CUSA","CUSA",2025-11-08 20:00:00,2025-11-08 15:00:00,"2025-11-08","03:00 PM","Saturday","Nov 08","03:00 PM ET","Nov 08 03:00 PM ET",FALSE,"CUSA",FALSE,0
"681",401757296,2025,11,"regular","2025-11-08T20:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3725","Johnny ""Red"" Floyd Stadium",2393,"Middle Tennessee","fbs","Conference USA",NA,NA,1182,NA,2229,"Florida International","fbs","Conference USA",NA,NA,1358,NA,NA,"",NA,"CUSA","CUSA","CUSA","CUSA",2025-11-08 20:00:00,2025-11-08 15:00:00,"2025-11-08","03:00 PM","Saturday","Nov 08","03:00 PM ET","Nov 08 03:00 PM ET",FALSE,"CUSA",FALSE,0
"682",401757295,2025,11,"regular","2025-11-08T20:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3695","Delaware Stadium",48,"Delaware","fbs","Conference USA",NA,NA,1453,NA,2348,"Louisiana Tech","fbs","Conference USA",NA,NA,1392,NA,NA,"",NA,"CUSA","CUSA","CUSA","CUSA",2025-11-08 20:00:00,2025-11-08 15:00:00,"2025-11-08","03:00 PM","Saturday","Nov 08","03:00 PM ET","Nov 08 03:00 PM ET",FALSE,"CUSA",FALSE,0
"683",401754590,2025,11,"regular","2025-11-08T20:30:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3892","Pratt & Whitney Stadium",41,"UConn","fbs","FBS Independents",NA,NA,1446,NA,150,"Duke","fbs","ACC",NA,NA,1462,NA,NA,"",NA,"IND","ACC","IND","ACC",2025-11-08 20:30:00,2025-11-08 15:30:00,"2025-11-08","03:30 PM","Saturday","Nov 08","03:30 PM ET","Nov 08 03:30 PM ET",FALSE,"ACC vs IND",FALSE,0
"684",401757298,2025,11,"regular","2025-11-08T21:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3601","Aggie Memorial Stadium",166,"New Mexico State","fbs","Conference USA",NA,NA,1244,NA,338,"Kennesaw State","fbs","Conference USA",NA,NA,1200,NA,NA,"",NA,"CUSA","CUSA","CUSA","CUSA",2025-11-08 21:00:00,2025-11-08 16:00:00,"2025-11-08","04:00 PM","Saturday","Nov 08","04:00 PM ET","Nov 08 04:00 PM ET",FALSE,"CUSA",FALSE,0
"685",401760409,2025,11,"regular","2025-11-09T00:30:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3905","Maverik Stadium",328,"Utah State","fbs","Mountain West",NA,NA,1394,NA,2440,"Nevada","fbs","Mountain West",NA,NA,1284,NA,NA,"",NA,"MWC","MWC","MWC","MWC",2025-11-09 00:30:00,2025-11-08 19:30:00,"2025-11-08","07:30 PM","Saturday","Nov 08","07:30 PM ET","Nov 08 07:30 PM ET",FALSE,"MWC",FALSE,0
"686",401757166,2025,11,"regular","2025-11-09T00:30:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3855","Notre Dame Stadium",87,"Notre Dame","fbs","FBS Independents",NA,NA,2166,NA,2426,"Navy","fbs","American Athletic",NA,NA,1553,NA,NA,"",NA,"IND","AAC","IND","AAC",2025-11-09 00:30:00,2025-11-08 19:30:00,"2025-11-08","07:30 PM","Saturday","Nov 08","07:30 PM ET","Nov 08 07:30 PM ET",FALSE,"AAC vs IND",FALSE,0
"687",401752944,2025,11,"regular","2025-11-09T03:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3893","Reser Stadium",204,"Oregon State","fbs","Pac-12",NA,NA,1365,NA,2534,"Sam Houston","fbs","Conference USA",NA,NA,1337,NA,NA,"",NA,"P12","CUSA","P12","CUSA",2025-11-09 03:00:00,2025-11-08 22:00:00,"2025-11-08","10:00 PM","Saturday","Nov 08","10:00 PM ET","Nov 08 10:00 PM ET",FALSE,"CUSA vs P12",FALSE,0
"688",401760408,2025,11,"regular","2025-11-09T04:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"7220","Clarence T.C. Ching Athletics Complex",62,"Hawai'i","fbs","Mountain West",NA,NA,1238,NA,21,"San Diego State","fbs","Mountain West",NA,NA,1283,NA,NA,"",NA,"MWC","MWC","MWC","MWC",2025-11-09 04:00:00,2025-11-08 23:00:00,"2025-11-08","11:00 PM","Saturday","Nov 08","11:00 PM ET","Nov 08 11:00 PM ET",FALSE,"MWC",FALSE,0
"689",401762856,2025,12,"regular","2025-11-12T00:30:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3768","InfoCision Stadium",2006,"Akron","fbs","Mid-American",NA,NA,1058,NA,2309,"Kent State","fbs","Mid-American",NA,NA,938,NA,NA,"",NA,"MAC","MAC","MAC","MAC",2025-11-12 00:30:00,2025-11-11 19:30:00,"2025-11-11","07:30 PM","Tuesday","Nov 11","07:30 PM ET","Nov 11 07:30 PM ET",FALSE,"MAC",FALSE,0
"690",401762857,2025,12,"regular","2025-11-12T00:30:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3980","Waldo Stadium",2711,"Western Michigan","fbs","Mid-American",NA,NA,1312,NA,195,"Ohio","fbs","Mid-American",NA,NA,1620,NA,NA,"",NA,"MAC","MAC","MAC","MAC",2025-11-12 00:30:00,2025-11-11 19:30:00,"2025-11-11","07:30 PM","Tuesday","Nov 11","07:30 PM ET","Nov 11 07:30 PM ET",FALSE,"MAC",FALSE,0
"691",401762858,2025,12,"regular","2025-11-13T00:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3786","Kelly/Shorts Stadium",2117,"Central Michigan","fbs","Mid-American",NA,NA,1204,NA,2084,"Buffalo","fbs","Mid-American",NA,NA,1407,NA,NA,"",NA,"MAC","MAC","MAC","MAC",2025-11-13,2025-11-12 19:00:00,"2025-11-12","07:00 PM","Wednesday","Nov 12","07:00 PM ET","Nov 12 07:00 PM ET",FALSE,"MAC",FALSE,0
"692",401762860,2025,12,"regular","2025-11-13T00:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3996","Yager Stadium",193,"Miami (OH)","fbs","Mid-American",NA,NA,1422,NA,2649,"Toledo","fbs","Mid-American",NA,NA,1505,NA,NA,"",NA,"MAC","MAC","MAC","MAC",2025-11-13,2025-11-12 19:00:00,"2025-11-12","07:00 PM","Wednesday","Nov 12","07:00 PM ET","Nov 12 07:00 PM ET",FALSE,"MAC",FALSE,0
"693",401762859,2025,12,"regular","2025-11-13T00:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3985","Warren McGuirk Alumni Stadium",113,"Massachusetts","fbs","Mid-American",NA,NA,1101,NA,2459,"Northern Illinois","fbs","Mid-American",NA,NA,1453,NA,NA,"",NA,"MAC","MAC","MAC","MAC",2025-11-13,2025-11-12 19:00:00,"2025-11-12","07:00 PM","Wednesday","Nov 12","07:00 PM ET","Nov 12 07:00 PM ET",FALSE,"MAC",FALSE,0
"694",401761649,2025,12,"regular","2025-11-14T00:30:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3918","S.B. Ballard Stadium",295,"Old Dominion","fbs","Sun Belt",NA,NA,1480,NA,2653,"Troy","fbs","Sun Belt",NA,NA,1472,NA,NA,"",NA,"SUN","SUN","SUN","SUN",2025-11-14 00:30:00,2025-11-13 19:30:00,"2025-11-13","07:30 PM","Thursday","Nov 13","07:30 PM ET","Nov 13 07:30 PM ET",FALSE,"SUN",FALSE,0
"695",401754591,2025,12,"regular","2025-11-15T01:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3873","L&N Federal Credit Union Stadium",97,"Louisville","fbs","ACC",NA,NA,1727,NA,228,"Clemson","fbs","ACC",NA,NA,1696,NA,NA,"",NA,"ACC","ACC","ACC","ACC",2025-11-15 01:00:00,2025-11-14 20:00:00,"2025-11-14","08:00 PM","Friday","Nov 14","08:00 PM ET","Nov 14 08:00 PM ET",FALSE,"ACC",FALSE,0
"696",401752904,2025,12,"regular","2025-11-15T02:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3626","Autzen Stadium",2483,"Oregon","fbs","Big Ten",NA,NA,1992,NA,135,"Minnesota","fbs","Big Ten",NA,NA,1625,NA,NA,"",NA,"B10","B10","B10","B10",2025-11-15 02:00:00,2025-11-14 21:00:00,"2025-11-14","09:00 PM","Friday","Nov 14","09:00 PM ET","Nov 14 09:00 PM ET",FALSE,"B10",FALSE,0
