"","game_id","date","team","opp","type","location","opp_location","team_rtg","opp_rtg","bub_rtg","bub_win_prob","wabW","wabL","net","quad","conf"
"4644","Florida Gulf CoastStetson2-20",2025-02-20,"Florida Gulf Coast","Stetson","conf","A","H",0.450042643798928,0.147095320924269,0.808598943427281,0.96077775382468,0.04,-0.96,358,"Q4","ASun"
"4645","North AlabamaLipscomb2-20",2025-02-20,"North Alabama","Lipscomb","conf","A","H",0.410929623620318,0.793644861260121,0.808598943427281,0.523456426243674,0.48,-0.52,89,"Q2","ASun"
"4646","Austin PeayQueens2-20",2025-02-20,"Austin Peay","Queens","conf","A","H",0.19765819832032,0.364124957871505,0.808598943427281,0.88063287752563,0.12,-0.88,263,"Q4","ASun"
"4647","Cal St. NorthridgeUC Irvine2-20",2025-02-20,"Cal St. Northridge","UC Irvine","conf","A","H",0.479313575892713,0.770297075692986,0.808598943427281,0.55748041242228,0.44,-0.56,58,"Q1","BW"
"4648","New HampshireBinghamton2-20",2025-02-20,"New Hampshire","Binghamton","conf","A","H",0.0614487824943883,0.248161253024672,0.808598943427281,0.927531526878852,0.07,-0.93,294,"Q4","AE"
"4649","Georgia SouthernAppalachian St.2-20",2025-02-20,"Georgia Southern","Appalachian St.","conf","A","H",0.278956777011227,0.537464839819834,0.808598943427281,0.784281092056249,0.22,-0.78,226,"Q3","SB"
"4650","CampbellNorth Carolina A&T2-20",2025-02-20,"Campbell","North Carolina A&T","conf","A","H",0.169863251344888,0.249448500407833,0.808598943427281,0.927067217044757,0.07,-0.93,314,"Q4","CAA"
"4651","Southern UtahAbilene Christian2-20",2025-02-20,"Southern Utah","Abilene Christian","conf","A","H",0.317199598499316,0.422020469273377,0.808598943427281,0.85263470286354,0.15,-0.85,257,"Q4","WAC"
"4652","Central ArkansasWest Georgia2-20",2025-02-20,"Central Arkansas","West Georgia","conf","A","H",0.119068982472325,0.205195343759387,0.808598943427281,0.94240861688151,0.06,-0.94,342,"Q4","ASun"
"4653","TowsonElon2-20",2025-02-20,"Towson","Elon","conf","A","H",0.265478572116995,0.625621786775869,0.808598943427281,0.716558185361684,0.28,-0.72,114,"Q2","CAA"
"4654","Stony BrookHampton2-20",2025-02-20,"Stony Brook","Hampton","conf","A","H",0.103910185051991,0.384777066944602,0.808598943427281,0.871047526467081,0.13,-0.87,203,"Q3","CAA"
"4655","StonehillWagner2-20",2025-02-20,"Stonehill","Wagner","conf","A","H",0.188297488510869,0.272513526126838,0.808598943427281,0.918552409250177,0.08,-0.92,316,"Q4","NEC"
"4656","Cal St. BakersfieldUC Davis2-20",2025-02-20,"Cal St. Bakersfield","UC Davis","conf","A","H",0.261661471664551,0.409493937482036,0.808598943427281,0.85899767734934,0.14,-0.86,220,"Q3","BW"
"4657","Portland St.Idaho St.2-20",2025-02-20,"Portland St.","Idaho St.","conf","A","H",0.247966977617791,0.348107709831503,0.808598943427281,0.887783658570849,0.11,-0.89,168,"Q3","BSky"
"4658","USCMaryland2-20",2025-02-20,"USC","Maryland","conf","A","H",0.728913799202246,0.936288079347988,0.808598943427281,0.223285872849126,0.78,-0.22,17,"Q1","B10"
"4659","BryantVermont2-20",2025-02-20,"Bryant","Vermont","conf","A","H",0.332049355474522,0.394986559653477,0.808598943427281,0.866149148188167,0.13,-0.87,279,"Q4","AE"
"4660","Sam Houston St.Western Kentucky2-20",2025-02-20,"Sam Houston St.","Western Kentucky","conf","A","H",0.396090722515743,0.717595218801026,0.808598943427281,0.624423780052958,0.38,-0.62,113,"Q2","CUSA"
"4661","MonmouthHofstra2-20",2025-02-20,"Monmouth","Hofstra","conf","A","H",0.231956265216666,0.457506586244747,0.808598943427281,0.833594114783131,0.17,-0.83,209,"Q3","CAA"
"4662","Eastern KentuckyBellarmine2-20",2025-02-20,"Eastern Kentucky","Bellarmine","conf","A","H",0.45019944980258,0.15621513990271,0.808598943427281,0.958016786852349,0.04,-0.96,354,"Q4","ASun"
"4663","Oregon St.Pepperdine2-20",2025-02-20,"Oregon St.","Pepperdine","conf","A","H",0.687245280739198,0.514843293806877,0.808598943427281,0.799238445786927,0.2,-0.8,210,"Q3","WCC"
"4664","UMBCUMass Lowell2-20",2025-02-20,"UMBC","UMass Lowell","conf","A","H",0.269413735957355,0.512518125201158,0.808598943427281,0.800727760061003,0.2,-0.8,161,"Q3","AE"
"4665","UC San DiegoCal Poly2-20",2025-02-20,"UC San Diego","Cal Poly","conf","A","H",0.689311726318671,0.478893292771736,0.808598943427281,0.821333614947591,0.18,-0.82,194,"Q3","BW"
"4666","Fairleigh DickinsonMercyhurst2-20",2025-02-20,"Fairleigh Dickinson","Mercyhurst","conf","A","H",0.15742297082642,0.156727524733436,0.808598943427281,0.957860370160661,0.04,-0.96,345,"Q4","NEC"
"4667","New Mexico St.Jacksonville St.2-20",2025-02-20,"New Mexico St.","Jacksonville St.","conf","A","H",0.359714827133009,0.5927419851196,0.808598943427281,0.743763026205566,0.26,-0.74,146,"Q3","CUSA"
"4668","LindenwoodLittle Rock2-20",2025-02-20,"Lindenwood","Little Rock","conf","A","H",0.139886500097202,0.455415162698635,0.808598943427281,0.834760144139549,0.17,-0.83,208,"Q3","OVC"
"4669","MarshallOld Dominion2-20",2025-02-20,"Marshall","Old Dominion","conf","A","H",0.366616055522533,0.251206572637476,0.808598943427281,0.926431257078289,0.07,-0.93,348,"Q4","SB"
"4670","Tennessee MartinTennessee Tech2-20",2025-02-20,"Tennessee Martin","Tennessee Tech","conf","A","H",0.232246442444058,0.304450953721842,0.808598943427281,0.906117379947519,0.09,-0.91,277,"Q4","OVC"
"4671","Georgia St.James Madison2-20",2025-02-20,"Georgia St.","James Madison","conf","A","H",0.174765493070193,0.631201338291866,0.808598943427281,0.711680128588487,0.29,-0.71,141,"Q3","SB"
"4672","Cal St. FullertonUC Santa Barbara2-20",2025-02-20,"Cal St. Fullerton","UC Santa Barbara","conf","A","H",0.168115366824306,0.61153173225299,0.808598943427281,0.728529905729591,0.27,-0.73,136,"Q3","BW"
"4673","Sacramento St.Weber St.2-20",2025-02-20,"Sacramento St.","Weber St.","conf","A","H",0.0977332229304005,0.367669849029387,0.808598943427281,0.879017437710574,0.12,-0.88,273,"Q4","BSky"
"4674","Saint FrancisLe Moyne2-20",2025-02-20,"Saint Francis","Le Moyne","conf","A","H",0.130449378257079,0.223057077602899,0.808598943427281,0.936366759161318,0.06,-0.94,327,"Q4",NA
"4675","SIU EdwardsvilleMorehead St.2-20",2025-02-20,"SIU Edwardsville","Morehead St.","conf","A","H",0.260664834654206,0.301489949540639,0.808598943427281,0.907303385589978,0.09,-0.91,297,"Q4","OVC"
"4676","CharlestonNortheastern2-20",2025-02-20,"Charleston","Northeastern","conf","A","H",0.532344046471141,0.590282250484597,0.808598943427281,0.745698301435284,0.25,-0.75,167,"Q3",NA
"4677","UTEPKennesaw St.2-20",2025-02-20,"UTEP","Kennesaw St.","conf","A","H",0.626497368985283,0.441179483109819,0.808598943427281,0.84254781774726,0.16,-0.84,193,"Q3","CUSA"
"4678","LouisianaTroy2-20",2025-02-20,"Louisiana","Troy","conf","A","H",0.207827471040619,0.710035335545183,0.808598943427281,0.633062212734365,0.37,-0.63,117,"Q2",NA
"4679","Coastal CarolinaSouthern Miss2-20",2025-02-20,"Coastal Carolina","Southern Miss","conf","A","H",0.226802650739094,0.260095972475845,0.808598943427281,0.923183023912303,0.08,-0.92,301,"Q4","SB"
"4680","Long Beach St.UC Riverside2-20",2025-02-20,"Long Beach St.","UC Riverside","conf","A","H",0.21160386731642,0.56489763943062,0.808598943427281,0.764924216570494,0.24,-0.76,137,"Q3","BW"
"4681","Wichita St.Florida Atlantic2-20",2025-02-20,"Wichita St.","Florida Atlantic","conf","A","H",0.584653686275972,0.6980924226018,0.808598943427281,0.64627411928519,0.35,-0.65,109,"Q2","Amer"
"4682","Central ConnecticutChicago St.2-20",2025-02-20,"Central Connecticut","Chicago St.","conf","A","H",0.323670264359389,0.12353634201572,0.808598943427281,0.967713657027509,0.03,-0.97,356,"Q4","NEC"
"4683","PacificSan Francisco2-20",2025-02-20,"Pacific","San Francisco","conf","A","H",0.226409952066412,0.863833509246204,0.808598943427281,0.399734935034807,0.6,-0.4,60,"Q1","WCC"
"4684","Utah ValleyUtah Tech2-20",2025-02-20,"Utah Valley","Utah Tech","conf","A","H",0.425948551857048,0.265630830622216,0.808598943427281,0.921132627635593,0.08,-0.92,293,"Q4","WAC"
"4685","IdahoNorthern Arizona2-20",2025-02-20,"Idaho","Northern Arizona","conf","A","H",0.348149871814145,0.381504030003971,0.808598943427281,0.872595085743377,0.13,-0.87,270,"Q4","BSky"
"4686","Western IllinoisSoutheast Missouri St.2-20",2025-02-20,"Western Illinois","Southeast Missouri St.","conf","A","H",0.108588063838783,0.422129512313592,0.808598943427281,0.852578525217979,0.15,-0.85,229,"Q3","OVC"
"4687","UNC WilmingtonWilliam & Mary2-20",2025-02-20,"UNC Wilmington","William & Mary","conf","A","H",0.47962792572088,0.525324897873269,0.808598943427281,0.792415222292117,0.21,-0.79,205,"Q3","CAA"
"4688","Louisiana TechMiddle Tennessee2-20",2025-02-20,"Louisiana Tech","Middle Tennessee","conf","A","H",0.537366983379011,0.701893400671651,0.808598943427281,0.642125556746005,0.36,-0.64,120,"Q2","CUSA"
"4689","Eastern IllinoisSouthern Indiana2-20",2025-02-20,"Eastern Illinois","Southern Indiana","conf","A","H",0.193484574664437,0.202324619766543,0.808598943427281,0.94336148632407,0.06,-0.94,315,"Q4","OVC"
"4690","DrexelDelaware2-20",2025-02-20,"Drexel","Delaware","conf","A","H",0.370944612482368,0.472373522788138,0.808598943427281,0.825137576812115,0.17,-0.83,243,"Q4","CAA"
"4691","Eastern WashingtonNorthern Colorado2-20",2025-02-20,"Eastern Washington","Northern Colorado","conf","A","H",0.241526580340748,0.630378339590087,0.808598943427281,0.712404689950296,0.29,-0.71,132,"Q2","BSky"
"4692","NorthwesternOhio St.2-20",2025-02-20,"Northwestern","Ohio St.","conf","A","H",0.820561587316688,0.892393672111006,0.808598943427281,0.337490873535132,0.66,-0.34,21,"Q1","B10"
"4693","JacksonvilleNorth Florida2-20",2025-02-20,"Jacksonville","North Florida","conf","A","H",0.33215441794369,0.451920456035501,0.808598943427281,0.836695862090367,0.16,-0.84,195,"Q3","ASun"
"4694","MaineAlbany2-20",2025-02-20,"Maine","Albany","conf","A","H",0.268407177137914,0.390096622042198,0.808598943427281,0.868508840318682,0.13,-0.87,235,"Q3","AE"
"4695","CornellYale2-21",2025-02-21,"Yale","Cornell","conf","H","A",0.78936351722147,0.441308835118527,0.889434142916356,0.910587217858053,0.09,-0.91,153,"Q3","Ivy"
"4696","Sacred HeartMerrimack2-21",2025-02-21,"Merrimack","Sacred Heart","conf","H","A",0.525475789698382,0.267182456469701,0.889434142916356,0.956642045486429,0.04,-0.96,253,"Q4","MAAC"
"4697","Saint Peter'sMount St. Mary's2-21",2025-02-21,"Mount St. Mary's","Saint Peter's","conf","H","A",0.373508648827669,0.311907663645379,0.889434142916356,0.946656793186094,0.05,-0.95,199,"Q4","MAAC"
"4698","ManhattanIona2-21",2025-02-21,"Iona","Manhattan","conf","H","A",0.306698423270866,0.180866460011285,0.889434142916356,0.973285274119412,0.03,-0.97,247,"Q4","MAAC"
"4699","Cleveland St.Detroit Mercy2-21",2025-02-21,"Detroit Mercy","Cleveland St.","conf","H","A",0.226673628721574,0.283638363156286,0.889434142916356,0.95308913829455,0.05,-0.95,233,"Q4",NA
"4700","MilwaukeeYoungstown St.2-21",2025-02-21,"Youngstown St.","Milwaukee","conf","H","A",0.538218016512408,0.427959544532665,0.889434142916356,0.914913035872444,0.09,-0.91,130,"Q3","Horz"
"4701","ColumbiaBrown2-21",2025-02-21,"Brown","Columbia","conf","H","A",0.530773583951025,0.370356327486818,0.889434142916356,0.931862820801185,0.07,-0.93,126,"Q3","Ivy"
"4702","Michigan St.Michigan2-21",2025-02-21,"Michigan","Michigan St.","conf","H","A",0.953875774875118,0.859488158180313,0.889434142916356,0.568057177078898,0.43,-0.57,26,"Q1","B10"
"4703","DartmouthPenn2-21",2025-02-21,"Penn","Dartmouth","conf","H","A",0.26146721382186,0.234154547165306,0.889434142916356,0.963384225176028,0.04,-0.96,276,"Q4","Ivy"
"4704","HarvardPrinceton2-21",2025-02-21,"Princeton","Harvard","conf","H","A",0.626265586049899,0.21406100096242,0.889434142916356,0.967251211761874,0.03,-0.97,275,"Q4","Ivy"
"4705","FairfieldRider2-21",2025-02-21,"Rider","Fairfield","conf","H","A",0.228645748492127,0.156046922712854,0.889434142916356,0.977531458084086,0.02,-0.98,313,"Q4","MAAC"
"4706","MarquetteVillanova2-21",2025-02-21,"Villanova","Marquette","conf","H","A",0.852908537351501,0.916106044238094,0.889434142916356,0.424188009615057,0.58,-0.42,9,"Q1","BE"
"4707","OaklandPurdue Fort Wayne2-21",2025-02-21,"Purdue Fort Wayne","Oakland","conf","H","A",0.605197266911586,0.360437634398539,0.889434142916356,0.934529242463204,0.07,-0.93,202,"Q4",NA
"4708","Northern KentuckyWright St.2-21",2025-02-21,"Wright St.","Northern Kentucky","conf","H","A",0.579944728497655,0.279891307292757,0.889434142916356,0.95391007181429,0.05,-0.95,207,"Q4","Horz"
"4709","DaytonLoyola Chicago2-21",2025-02-21,"Loyola Chicago","Dayton","conf","H","A",0.685545317175902,0.803110084328696,0.889434142916356,0.663543848201161,0.34,-0.66,43,"Q2","A10"
"4710","NiagaraSiena2-21",2025-02-21,"Siena","Niagara","conf","H","A",0.326418261322767,0.158550376924932,0.889434142916356,0.977112880514476,0.02,-0.98,299,"Q4","MAAC"
"4711","Green BayRobert Morris2-21",2025-02-21,"Robert Morris","Green Bay","conf","H","A",0.401116213118081,0.129869819494101,0.889434142916356,0.981784239785549,0.02,-0.98,330,"Q4","Horz"
"4712","CanisiusMarist2-21",2025-02-21,"Marist","Canisius","conf","H","A",0.403265296719675,0.0840337443347691,0.889434142916356,0.988723961759524,0.01,-0.99,359,"Q4","MAAC"
"4713","CornellYale2-21",2025-02-21,"Cornell","Yale","conf","A","H",0.441308835118527,0.78936351722147,0.808598943427281,0.529923926752514,0.47,-0.53,92,"Q2","Ivy"
"4714","Sacred HeartMerrimack2-21",2025-02-21,"Sacred Heart","Merrimack","conf","A","H",0.267182456469701,0.525475789698382,0.808598943427281,0.792315664994972,0.21,-0.79,185,"Q3","MAAC"
"4715","Saint Peter'sMount St. Mary's2-21",2025-02-21,"Saint Peter's","Mount St. Mary's","conf","A","H",0.311907663645379,0.373508648827669,0.808598943427281,0.876329984340258,0.12,-0.88,217,"Q3","MAAC"
"4716","ManhattanIona2-21",2025-02-21,"Manhattan","Iona","conf","A","H",0.180866460011285,0.306698423270866,0.808598943427281,0.905212501937893,0.09,-0.91,302,"Q4","MAAC"
"4717","Cleveland St.Detroit Mercy2-21",2025-02-21,"Cleveland St.","Detroit Mercy","conf","A","H",0.283638363156286,0.226673628721574,0.808598943427281,0.935119183801299,0.06,-0.94,286,"Q4","Horz"
"4718","MilwaukeeYoungstown St.2-21",2025-02-21,"Milwaukee","Youngstown St.","conf","A","H",0.427959544532665,0.538218016512408,0.808598943427281,0.783768011477401,0.22,-0.78,171,"Q3","Horz"
"4719","ColumbiaBrown2-21",2025-02-21,"Columbia","Brown","conf","A","H",0.370356327486818,0.530773583951025,0.808598943427281,0.788795781876553,0.21,-0.79,182,"Q3","Ivy"
"4720","Michigan St.Michigan2-21",2025-02-21,"Michigan St.","Michigan","conf","A","H",0.859488158180313,0.953875774875118,0.808598943427281,0.169628407800035,0.83,-0.17,11,"Q1","B10"
"4721","DartmouthPenn2-21",2025-02-21,"Dartmouth","Penn","conf","A","H",0.234154547165306,0.26146721382186,0.808598943427281,0.922677062467784,0.08,-0.92,341,"Q4","Ivy"
"4722","HarvardPrinceton2-21",2025-02-21,"Harvard","Princeton","conf","A","H",0.21406100096242,0.626265586049899,0.808598943427281,0.715999390889996,0.28,-0.72,119,"Q2","Ivy"
"4723","FairfieldRider2-21",2025-02-21,"Fairfield","Rider","conf","A","H",0.156046922712854,0.228645748492127,0.808598943427281,0.934435360364636,0.07,-0.93,325,"Q4","MAAC"
"4724","MarquetteVillanova2-21",2025-02-21,"Marquette","Villanova","conf","A","H",0.916106044238094,0.852908537351501,0.808598943427281,0.421488562005314,0.58,-0.42,61,"Q1","BE"
"4725","OaklandPurdue Fort Wayne2-21",2025-02-21,"Oakland","Purdue Fort Wayne","conf","A","H",0.360437634398539,0.605197266911586,0.808598943427281,0.73375608770274,0.27,-0.73,133,"Q2","Horz"
"4726","Northern KentuckyWright St.2-21",2025-02-21,"Northern Kentucky","Wright St.","conf","A","H",0.279891307292757,0.579944728497655,0.808598943427281,0.753689129663936,0.25,-0.75,166,"Q3","Horz"
"4727","DaytonLoyola Chicago2-21",2025-02-21,"Dayton","Loyola Chicago","conf","A","H",0.803110084328696,0.685545317175902,0.808598943427281,0.659610154260637,0.34,-0.66,135,"Q2","A10"
"4728","NiagaraSiena2-21",2025-02-21,"Niagara","Siena","conf","A","H",0.158550376924932,0.326418261322767,0.808598943427281,0.897095581780869,0.1,-0.9,242,"Q4","MAAC"
"4729","Green BayRobert Morris2-21",2025-02-21,"Green Bay","Robert Morris","conf","A","H",0.129869819494101,0.401116213118081,0.808598943427281,0.863155359386535,0.14,-0.86,245,"Q4","Horz"
"4730","CanisiusMarist2-21",2025-02-21,"Canisius","Marist","conf","A","H",0.0840337443347691,0.403265296719675,0.808598943427281,0.862096141530466,0.14,-0.86,204,"Q3","MAAC"
"4731","Eastern MichiganNorthern Illinois2-22",2025-02-22,"Northern Illinois","Eastern Michigan","conf","H","A",0.162278060263578,0.163575645480939,0.889434142916356,0.97626618996325,0.02,-0.98,291,"Q4","MAC"
"4732","West VirginiaTexas Tech2-22",2025-02-22,"Texas Tech","West Virginia","conf","H","A",0.931598877024305,0.842416974936721,0.889434142916356,0.600764485552741,0.4,-0.6,29,"Q1","B12"
"4733","RichmondSaint Joseph's2-22",2025-02-22,"Saint Joseph's","Richmond","conf","H","A",0.794282781749681,0.250303069860187,0.889434142916356,0.960150137074265,0.04,-0.96,272,"Q4","A10"
"4734","UNC GreensboroMercer2-22",2025-02-22,"Mercer","UNC Greensboro","conf","H","A",0.387101628703857,0.412159676457119,0.889434142916356,0.919828462785057,0.08,-0.92,125,"Q3","SC"
"4735","CaliforniaStanford2-22",2025-02-22,"Stanford","California","conf","H","A",0.793201438773651,0.501576756191045,0.889434142916356,0.88881237632426,0.11,-0.89,123,"Q3","ACC"
"4736","EvansvilleIllinois Chicago2-22",2025-02-22,"Illinois Chicago","Evansville","conf","H","A",0.608823266861398,0.180141466345054,0.889434142916356,0.973412414894791,0.03,-0.97,311,"Q4","MVC"
"4737","Cal BaptistGrand Canyon2-22",2025-02-22,"Grand Canyon","Cal Baptist","conf","H","A",0.779016274417243,0.398342045715595,0.889434142916356,0.9239559897149,0.08,-0.92,173,"Q4","WAC"
"4738","MississippiVanderbilt2-22",2025-02-22,"Vanderbilt","Mississippi","conf","H","A",0.887943729068599,0.825044049518324,0.889434142916356,0.630432242449412,0.37,-0.63,38,"Q2","SEC"
"4739","ClemsonSMU2-22",2025-02-22,"SMU","Clemson","conf","H","A",0.872963987518621,0.827529946496953,0.889434142916356,0.626388068351087,0.37,-0.63,34,"Q2","ACC"
"4740","North Carolina CentralMaryland Eastern Shore2-22",2025-02-22,"Maryland Eastern Shore","North Carolina Central","conf","H","A",0.153486407282581,0.164218386629092,0.889434142916356,0.976157268892169,0.02,-0.98,296,"Q4","MEAC"
"4741","MassachusettsGeorge Washington2-22",2025-02-22,"George Washington","Massachusetts","conf","H","A",0.556665005396612,0.289026510220857,0.889434142916356,0.95189601868398,0.05,-0.95,248,"Q4","A10"
"4742","LindenwoodSoutheast Missouri St.2-22",2025-02-22,"Southeast Missouri St.","Lindenwood","conf","H","A",0.422129512313592,0.139886500097202,0.889434142916356,0.980183154891245,0.02,-0.98,312,"Q4","OVC"
"4743","South DakotaNebraska Omaha2-22",2025-02-22,"Nebraska Omaha","South Dakota","conf","H","A",0.390924703379772,0.28775133353224,0.889434142916356,0.952179745903645,0.05,-0.95,232,"Q4","Sum"
"4744","MissouriArkansas2-22",2025-02-22,"Arkansas","Missouri","conf","H","A",0.900981826692579,0.790724661715582,0.889434142916356,0.680414016817167,0.32,-0.68,48,"Q2","SEC"
"4745","LamarHouston Christian2-22",2025-02-22,"Houston Christian","Lamar","conf","H","A",0.219063339398857,0.332122708009732,0.889434142916356,0.941781717624348,0.06,-0.94,175,"Q4","Slnd"
"4746","TowsonCampbell2-22",2025-02-22,"Campbell","Towson","conf","H","A",0.280384603023357,0.265478572116995,0.889434142916356,0.957002300035415,0.04,-0.96,230,"Q4","CAA"
"4747","UC Santa BarbaraLong Beach St.2-22",2025-02-22,"Long Beach St.","UC Santa Barbara","conf","H","A",0.338218654593591,0.452571345632835,0.889434142916356,0.906807323272913,0.09,-0.91,136,"Q3","BW"
"4748","WashingtonIowa2-22",2025-02-22,"Iowa","Washington","conf","H","A",0.899542016219054,0.58368659130781,0.889434142916356,0.851580121177705,0.15,-0.85,95,"Q3","B10"
"4749","Saint Mary'sGonzaga2-22",2025-02-22,"Gonzaga","Saint Mary's","conf","H","A",0.96270846816355,0.819293841368507,0.889434142916356,0.63954816884831,0.36,-0.64,50,"Q2","WCC"
"4750","ButlerDePaul2-22",2025-02-22,"DePaul","Butler","conf","H","A",0.774275360424225,0.710978961212798,0.889434142916356,0.765815278174406,0.23,-0.77,79,"Q3","BE"
"4751","Indiana St.Belmont2-22",2025-02-22,"Belmont","Indiana St.","conf","H","A",0.589775085360967,0.36638481436328,0.889434142916356,0.932938661319991,0.07,-0.93,177,"Q4","MVC"
"4752","MarshallAppalachian St.2-22",2025-02-22,"Appalachian St.","Marshall","conf","H","A",0.537464839819834,0.366616055522533,0.889434142916356,0.932876322739105,0.07,-0.93,219,"Q4","SB"
"4753","Georgia St.Old Dominion2-22",2025-02-22,"Old Dominion","Georgia St.","conf","H","A",0.251206572637476,0.174765493070193,0.889434142916356,0.974349242269794,0.03,-0.97,320,"Q4","SB"
"4754","Arkansas Pine BluffPrairie View A&M2-22",2025-02-22,"Prairie View A&M","Arkansas Pine Bluff","conf","H","A",0.244874615206494,0.0609876672039575,0.889434142916356,0.991990864554442,0.01,-0.99,363,"Q4","SWAC"
"4755","Tennessee St.Tennessee Tech2-22",2025-02-22,"Tennessee Tech","Tennessee St.","conf","H","A",0.304450953721842,0.14371103048247,0.889434142916356,0.979563358550143,0.02,-0.98,339,"Q4","OVC"
"4756","Utah TechAbilene Christian2-22",2025-02-22,"Abilene Christian","Utah Tech","conf","H","A",0.422020469273377,0.159634988559496,0.889434142916356,0.976930871043175,0.02,-0.98,293,"Q4","WAC"
"4757","Colorado St.UNLV2-22",2025-02-22,"UNLV","Colorado St.","conf","H","A",0.757623279148072,0.599095887450219,0.889434142916356,0.843337674459427,0.16,-0.84,106,"Q3","MWC"
"4758","Portland St.Weber St.2-22",2025-02-22,"Weber St.","Portland St.","conf","H","A",0.367669849029387,0.247966977617791,0.889434142916356,0.960625218132563,0.04,-0.96,239,"Q4","BSky"
"4759","SouthernGrambling St.2-22",2025-02-22,"Grambling St.","Southern","conf","H","A",0.277535406296859,0.247709605170344,0.889434142916356,0.960677407066434,0.04,-0.96,250,"Q4","SWAC"
"4760","North Dakota St.North Dakota2-22",2025-02-22,"North Dakota","North Dakota St.","conf","H","A",0.311337243752276,0.69042785983938,0.889434142916356,0.782935163020817,0.22,-0.78,99,"Q3","Sum"
"4761","PepperdineLoyola Marymount2-22",2025-02-22,"Loyola Marymount","Pepperdine","conf","H","A",0.656951397014765,0.357862998055772,0.889434142916356,0.935210348513931,0.06,-0.94,210,"Q4","WCC"
"4762","UT Rio Grande ValleyNicholls St.2-22",2025-02-22,"Nicholls St.","UT Rio Grande Valley","conf","H","A",0.452149094775584,0.369336292909175,0.889434142916356,0.932140192834836,0.07,-0.93,174,"Q4","Slnd"
"4763","William & MaryElon2-22",2025-02-22,"Elon","William & Mary","conf","H","A",0.625621786775869,0.367570008371561,0.889434142916356,0.93261876010408,0.07,-0.93,205,"Q4","CAA"
"4764","UNC WilmingtonHampton2-22",2025-02-22,"Hampton","UNC Wilmington","conf","H","A",0.384777066944602,0.47962792572088,0.889434142916356,0.897201301931846,0.1,-0.9,164,"Q4","CAA"
"4765","East Tennessee St.Wofford2-22",2025-02-22,"Wofford","East Tennessee St.","conf","H","A",0.558366914837126,0.408315303455481,0.889434142916356,0.920992443967912,0.08,-0.92,131,"Q3","SC"
"4766","South Carolina St.Delaware St.2-22",2025-02-22,"Delaware St.","South Carolina St.","conf","H","A",0.232057556891579,0.33250313914414,0.889434142916356,0.941687638230212,0.06,-0.94,227,"Q4","MEAC"
"4767","TulsaRice2-22",2025-02-22,"Rice","Tulsa","conf","H","A",0.545583221182207,0.260541245493002,0.889434142916356,0.958038340087251,0.04,-0.96,309,"Q4","Amer"
"4768","SeattleUtah Valley2-22",2025-02-22,"Utah Valley","Seattle","conf","H","A",0.585560286888159,0.461365543049971,0.889434142916356,0.903768858652728,0.1,-0.9,156,"Q3","WAC"
"4769","High PointGardner Webb2-22",2025-02-22,"Gardner Webb","High Point","conf","H","A",0.432048047413578,0.524094473838904,0.889434142916356,0.879586634669449,0.12,-0.88,134,"Q3","BSth"
"4770","Louisiana MonroeArkansas St.2-22",2025-02-22,"Arkansas St.","Louisiana Monroe","conf","H","A",0.772598295831114,0.110193900481076,0.889434142916356,0.984838765931766,0.02,-0.98,346,"Q4","SB"
"4771","SIU EdwardsvilleSouthern Indiana2-22",2025-02-22,"Southern Indiana","SIU Edwardsville","conf","H","A",0.202324619766543,0.260664834654206,0.889434142916356,0.95801254800568,0.04,-0.96,246,"Q4","OVC"
"4772","Northwestern St.New Orleans2-22",2025-02-22,"New Orleans","Northwestern St.","conf","H","A",0.216708865862009,0.216930962393654,0.889434142916356,0.966709174015271,0.03,-0.97,211,"Q4","Slnd"
"4773","IdahoNorthern Colorado2-22",2025-02-22,"Northern Colorado","Idaho","conf","H","A",0.630378339590087,0.348149871814145,0.889434142916356,0.937740127767161,0.06,-0.94,241,"Q4","BSky"
"4774","UMass LowellVermont2-22",2025-02-22,"Vermont","UMass Lowell","conf","H","A",0.394986559653477,0.35572696648317,0.889434142916356,0.935772038427882,0.06,-0.94,161,"Q4","AE"
"4775","The CitadelChattanooga2-22",2025-02-22,"Chattanooga","The Citadel","conf","H","A",0.518674110776964,0.0781931194181818,0.889434142916356,0.989565292293695,0.01,-0.99,361,"Q4","SC"
"4776","PittsburghNotre Dame2-22",2025-02-22,"Notre Dame","Pittsburgh","conf","H","A",0.765584657817753,0.842549862660855,0.889434142916356,0.600524284751045,0.4,-0.6,13,"Q1","ACC"
"4777","FloridaLSU2-22",2025-02-22,"LSU","Florida","conf","H","A",0.843841357253572,0.922228745435467,0.889434142916356,0.40418746784567,0.6,-0.4,4,"Q1","SEC"
"4778","Sam Houston St.Middle Tennessee2-22",2025-02-22,"Middle Tennessee","Sam Houston St.","conf","H","A",0.701893400671651,0.396090722515743,0.889434142916356,0.924614004231566,0.08,-0.92,170,"Q4","CUSA"
"4779","Western CarolinaSamford2-22",2025-02-22,"Samford","Western Carolina","conf","H","A",0.71531511297881,0.143744567349016,0.889434142916356,0.979557902621553,0.02,-0.98,352,"Q4","SC"
"4780","George MasonVCU2-22",2025-02-22,"VCU","George Mason","conf","H","A",0.878447641560695,0.715231591259198,0.889434142916356,0.762066751396479,0.24,-0.76,83,"Q3","A10"
